E_over_gap,f_near_gap,f_high_energy,f_FD
1.622568093385214,7.15818770409967e-21,7.75615291075872e-107,0.0033197590424071115
1.6264591439688716,3.1662602952346528e-21,1.187122522133164e-106,0.0032748018448947474
1.6303501945525292,1.3900904736037625e-21,1.8162697218073963e-106,0.003230451498243846
1.6342412451361867,6.057486276516674e-22,2.777798622456698e-106,0.003186699864021078
1.6381322957198443,2.6199604194046444e-22,4.246750923321708e-106,0.003143538911508552
1.6420233463035019,1.1247343046470075e-22,6.490055909650758e-106,0.003100960716316675
1.6459143968871595,4.7924553144106714e-23,9.914611538510176e-106,0.0030589574590138015
1.649805447470817,2.0268383942159073e-23,1.514044305999258e-105,0.003017521423772561
1.6536964980544746,8.508109927544607e-24,2.311197622933133e-105,0.0029766449970326367
1.6575875486381322,3.54486729884536e-24,3.526721753366516e-105,0.0029363206661798427
1.6614785992217898,1.4659521386071007e-24,5.379487808916901e-105,0.002896541018241328
1.6653696498054473,6.017173307818927e-25,8.202500683018868e-105,0.002857298738596743
1.6692607003891051,2.451422505482533e-25,1.2502222950550542e-104,0.002818586609705164
1.6731517509727627,9.912808971897396e-26,1.9048633240508635e-104,0.002780397509847668
1.6770428015564203,3.978581188443988e-26,2.9011889675666504e-104,0.002742724411885321
1.6809338521400778,1.5849392929390654e-26,4.4169637100411594e-104,0.002705560382032471
1.6848249027237354,6.2668595186960785e-27,6.722135485005853e-104,0.0026688985786451408
1.688715953307393,2.4594625057334607e-27,1.0226483179592023e-103,0.0026327322510243897
1.6926070038910506,9.580394054136676e-28,1.5551811077817414e-103,0.0025970547382344346
1.6964980544747081,3.704072329423074e-28,2.364129443626352e-103,0.0025618594679354223
1.7003891050583657,1.421439776398179e-28,3.5925030742850045e-103,0.002527139955230655
1.7042801556420235,5.414151317699298e-29,5.457059154969881e-103,0.0024928898015281207
1.708171206225681,2.0468463104300493e-29,8.28620724744382e-103,0.0024591026934161785
1.7120622568093387,7.68056199527451e-30,1.2577332363297324e-102,0.002425772401553215
1.7159533073929962,2.860577268522259e-30,1.9083450395681673e-102,0.00239289277957116
1.7198443579766538,1.0574681290002087e-30,2.8944155300174423e-102,0.002360457762992652
1.7237354085603114,3.880018627004171e-31,4.3883420933187734e-102,0.0023284613681617532
1.727626459143969,1.413036088254363e-31,6.6508275657585856e-102,0.0022968976911880235
1.7315175097276265,5.10770276735105e-32,1.007596191253085e-101,0.0022657609069038206
1.735408560311284,1.8325291801108908e-32,1.5259242074502637e-101,0.0022350452678346695
1.7392996108949417,6.525729997364877e-33,2.310016196528897e-101,0.0022047451031825625
1.7431906614785992,2.306535921071572e-33,3.495688321590741e-101,0.002174854817822021
1.7470817120622568,8.09178367449692e-34,5.2879336704025284e-101,0.002145368891308801
1.7509727626459144,2.8176122370214433e-34,7.99603912967425e-101,0.0021162818769010767
1.754863813229572,9.73802993792816e-35,1.2086468906096168e-100,0.002087588400592968
1.7587548638132295,3.340518687352012e-35,1.8262472881438586e-100,0.00205928316016027
1.7626459143968871,1.1373905758474829e-35,2.7583879411145757e-100,0.0020313609242182296
1.7665369649805447,3.84377771874881e-36,4.164728775405226e-100,0.002003816531291254
1.7704280155642023,1.289317341759746e-36,6.285700995115449e-100,0.001976644888894394
1.7743190661478598,4.292539526270233e-37,9.483230995219152e-100,0.0019498409726264672
1.7782101167315174,1.4184750501696234e-37,1.4301927003090907e-99,0.0019233998252746922
1.782101167315175,4.6524532664189766e-38,2.156097526512441e-99,0.0018973165559306984
1.7859922178988326,1.514590599733832e-38,3.249210606041901e-99,0.0018715863391177612
1.7898832684824901,4.893971257485264e-39,4.894664620661607e-99,0.0018462044139291578
1.793774319066148,1.5695692849260344e-39,7.37061341928411e-99,0.0018211660831774928
1.7976653696498055,4.996345793731404e-40,1.1094811909329158e-98,0.001796466712554874
1.801556420233463,1.5786192857760625e-40,1.669444059454877e-98,0.001772101729803796
1.8054474708171206,4.950570391913966e-41,2.5110734413071877e-98,0.0017480666238986222
1.8093385214007782,1.540940946720731e-41,3.77557041961113e-98,0.0017243569442375382
1.8132295719844358,4.760687458788701e-42,5.674679676988512e-98,0.0017009682998448247
1.8171206225680934,1.4598433826775616e-42,8.525811861852774e-98,0.001677896358583365
1.821011673151751,4.443199157175793e-43,1.2804592291266025e-97,0.0016551368463772406
1.8249027237354085,1.3422648397090392e-43,1.9223452156044474e-97,0.001632685546444299
1.8287937743190663,4.0247005012947783e-44,2.88491235810372e-97,0.0016105382985385705
1.8326848249027239,1.1977931943441053e-44,4.3278229300921386e-97,0.0015886909982024402
1.8365758754863815,3.538205344420265e-45,6.489959097075237e-97,0.0015671395960284013
1.840466926070039,1.0373782705187891e-45,9.72859339037691e-97,0.0015458800969303426
1.8443579766536966,3.01886838330637e-46,1.4577859542160945e-96,0.0015249085594242074
1.8482490272373542,8.719751953775939e-47,2.183600007976857e-96,0.0015042210949179266
1.8521400778210118,2.4998675693573447e-47,3.2695503483025903e-96,0.0014838138670105103
1.8560311284046693,7.1134911197095e-48,4.893714042705897e-96,0.0014636830908001958
1.859922178988327,2.0090997726237324e-48,7.321916364315082e-96,0.0014438250322015179
