lambda,time_zeta,r_patch,current,voltage_patch,voltage_port
0.25,4.632,0.000379101856291152,0.999245598007158,0.0003788158610952758,0.0007544019928420465
0.25,4.634,0.0003775884776411246,0.9992485967417816,0.00037730475642875933,0.0007514032582184305
0.25,4.636,0.00037608114041479536,0.9992515835987977,0.00037579967512112606,0.0007484164012022676
0.25,4.638,0.00037457982049473584,0.9992545586249493,0.00037430059319828,0.000745441375050726
0.25,4.64,0.0003730844938597952,0.9992575218667973,0.0003728074867812673,0.0007424781332027175
0.25,4.642,0.0003715951365847149,0.9992604733707218,0.00037132033208590024,0.000739526629278231
0.25,4.644,0.0003701117248397479,0.9992634131829221,0.00036983910542238497,0.0007365868170778889
0.25,4.646,0.0003686342348902741,0.9992663413494182,0.00036836378319494626,0.0007336586505818365
0.25,4.648,0.00036716264309642277,0.9992692579160507,0.00036689434190145814,0.0007307420839492984
0.25,4.65,0.0003656969259126931,0.999272162928482,0.00036543075813307366,0.0007278370715180227
0.25,4.652,0.0003642370598875802,0.9992750564321967,0.0003639730085738591,0.0007249435678032823
0.25,4.654,0.00036278302166319596,0.9992779384725027,0.00036252107000042373,0.0007220615274973197
0.25,4.656,0.00036133478797489767,0.9992808090945311,0.0003610749192815566,0.0007191909054689027
0.25,4.658,0.0003598923356509148,0.9992836683432376,0.00035963453337786185,0.0007163316567624367
0.25,4.66,0.0003584556416119807,0.9992865162634029,0.0003581998893413991,0.0007134837365970759
0.25,4.662,0.00035702468287095943,0.9992893528996334,0.0003567709643153179,0.0007106471003666126
0.25,4.664,0.0003555994365324807,0.9992921782963616,0.0003553477355335014,0.0007078217036383672
0.25,4.666,0.0003541798797925719,0.9992949924978474,0.0003539301803202066,0.0007050075021526325
0.25,4.668,0.0003527659899382963,0.999297795548178,0.00035251827608971025,0.0007022044518220083
0.25,4.67,0.0003513577443473854,0.999300587491269,0.00035111200034594934,0.0006994125087309566
0.25,4.672,0.00034995512048787965,0.9993033683708652,0.0003497113306821701,0.0006966316291348029
0.25,4.674,0.00034855809591776684,0.9993061382305406,0.00034831624478057395,0.0006938617694594029
0.25,4.676,0.0003471666482846252,0.9993088971136999,0.00034692672041196853,0.0006911028863001434
0.25,4.678,0.00034578075532526236,0.9993116450635784,0.0003455427354354146,0.000688354936421609
0.25,4.68,0.0003444003948653614,0.9993143821232432,0.0003441642677978796,0.0006856178767568055
0.25,4.682,0.0003430255448191249,0.9993171083355935,0.0003427912955338894,0.0006828916644064931
0.25,4.684,0.00034165618318892396,0.9993198237433614,0.00034142379676518507,0.0006801762566386316
0.25,4.686,0.00034029228806494274,0.9993225283891123,0.0003400617497003747,0.0006774716108877143
0.25,4.688,0.0003389338376248301,0.9993252223152459,0.0003387051326345928,0.000674777684754102
0.25,4.69,0.00033758081013334943,0.9993279055639968,0.00033735392394915734,0.0006720944360032455
0.25,4.692,0.0003362331839420333,0.9993305781774345,0.0003360081021112318,0.0006694218225654636
0.25,4.694,0.00033489093748883316,0.9993332401974652,0.0003346676456734824,0.0006667598025348331
0.25,4.696,0.0003335540492977772,0.9993358916658311,0.00033333253327374275,0.0006641083341688558
0.25,4.698,0.0003322224979786252,0.9993385326241122,0.0003320027436346764,0.000661467375887792
0.25,4.7,0.0003308962622265289,0.999341163113726,0.0003306782555634439,0.0006588368862739946
0.25,4.702,0.0003295753208216874,0.9993437831759286,0.00032935904795136547,0.000656216824071354
0.25,4.704,0.00032825965262900993,0.9993463928518155,0.00032804509977359104,0.0006536071481845207
0.25,4.706,0.00032694923659777684,0.9993489921823215,0.0003267363900887677,0.0006510078176784617
0.25,4.708,0.0003256440517613048,0.9993515812082221,0.0003254328980387121,0.000648418791777905
0.25,4.71,0.000324344077236608,0.9993541599701335,0.00032413460284807854,0.0006458400298664513
0.25,4.712,0.00032304929222406635,0.9993567285085139,0.0003228414838240338,0.0006432714914861304
0.25,4.714,0.0003217596760070914,0.9993592868636632,0.0003215535203559302,0.0006407131363368457
0.25,4.716,0.0003204752079517974,0.9993618350757243,0.0003202706919149826,0.0006381649242757081
0.25,4.718,0.00031919586750666745,0.9993643731846835,0.000318992978053942,0.0006356268153164812
0.25,4.72,0.00031792163420222706,0.9993669012303712,0.00031772035840677525,0.0006330987696288037
0.25,4.722,0.0003166524876507157,0.9993694192524621,0.0003164528126883432,0.0006305807475378566
0.25,4.724,0.0003153884075457626,0.9993719272904763,0.00031519032069408297,0.0006280727095236971
0.25,4.726,0.0003141293736620585,0.9993744253837796,0.0003139328622996863,0.0006255746162203701
0.25,4.728,0.0003128753658550344,0.9993769135715842,0.0003126804174607845,0.0006230864284157978
0.25,4.73,0.00031162636406053813,0.9993793918929491,0.0003114329662126314,0.0006206081070508906
0.25,4.732,0.0003103823482945154,0.999381860386781,0.0003101904886697906,0.0006181396132189931
0.25,4.734,0.0003091432986526869,0.9993843190918348,0.0003089529650258192,0.000615680908165217
0.25,4.736,0.00030790919531023184,0.9993867680467138,0.00030772037555295694,0.0006132319532862196
0.25,4.738,0.00030668001852147,0.9993892072898709,0.0003064927006018148,0.0006107927101290933
0.25,4.74,0.00030545574861954753,0.9993916368596087,0.0003052699206010668,0.0006083631403912548
0.25,4.742,0.00030423636601611937,0.9993940567940803,0.0003040520160571382,0.0006059432059196679
0.25,4.744,0.0003030218512010378,0.9993964671312897,0.00030283896755390054,0.0006035328687102881
0.25,4.746,0.00030181218474203947,0.9993988679090926,0.00030163075575236417,0.0006011320909073969
0.25,4.748,0.00030060734728443617,0.9994012591651968,0.0003004273613903751,0.0005987408348031575
0.25,4.75,0.00029940731955080234,0.9994036409371628,0.0002992287652823084,0.0005963590628371707
0.25,4.752,0.00029821208234066874,0.9994060132624045,0.00029803494831876767,0.0005939867375954755
0.25,4.7540000000000004,0.0002970216165302139,0.9994083761781895,0.00029684589146628193,0.0005916238218105496
0.25,4.756,0.0002958359030719605,0.9994107297216397,0.0002956615757670083,0.0005892702783603099
0.25,4.758,0.0002946549229944675,0.9994130739297323,0.0002944819823384294,0.0005869260702676682
0.25,4.76,0.00029347865740202833,0.9994154088392999,0.000293307092373057,0.0005845911607000875
0.25,4.7620000000000005,0.000292307087474368,0.9994177344870311,0.0002921368871381353,0.0005822655129689158
0.25,4.764,0.0002911401944663436,0.9994200509094711,0.0002909713479753464,0.0005799490905289417
0.25,4.766,0.0002899779597076417,0.9994223581430223,0.0002898104563005136,0.0005776418569777286
0.25,4.768,0.0002888203646024813,0.9994246562239448,0.0002886541936033093,0.0005753437760551705
0.25,4.7700000000000005,0.00028766739062931554,0.9994269451883573,0.0002875025414469627,0.0005730548116427148
0.25,4.772,0.0002865190193405373,0.9994292250722369,0.00028635548146797044,0.0005707749277631402
0.25,4.774,0.00028537523236218086,0.9994314959114201,0.0002852129953758035,0.0005685040885798909
0.25,4.776,0.0002842360113936303,0.9994337577416036,0.00028407506495262114,0.00056624225839641
0.25,4.7780000000000005,0.00028310133820732517,0.9994360105983442,0.00028294167205298167,0.0005639894016558067
0.25,4.78,0.00028197119464847133,0.9994382545170599,0.00028181279860355833,0.0005617454829400792
0.25,4.782,0.00028084556263474733,0.9994404895330302,0.00028068842660285116,0.0005595104669697815
0.25,4.784,0.0002797244241560168,0.9994427156813965,0.0002795685381209043,0.0005572843186034682
0.25,4.7860000000000005,0.0002786077612740398,0.999444932997163,0.0002784531152990223,0.0005550670028370286
0.25,4.788,0.00027749555612218725,0.9994471415151966,0.00027734214034948987,0.0005528584848033535
0.25,4.79,0.0002763877909051526,0.9994493412702283,0.00027623559555528835,0.0005506587297716692
0.25,4.792,0.0002752844478986687,0.999451532296853,0.00027513346326981763,0.000548467703146982
0.25,4.7940000000000005,0.0002741855094492234,0.9994537146295303,0.0002740357259166165,0.0005462853704697457
0.25,4.796,0.0002730909579737791,0.9994558883025849,0.00027294236598908727,0.0005441116974150839
0.25,4.798,0.00027200077595948834,0.9994580533502075,0.00027185336605021614,0.0005419466497924574
0.25,4.8,0.0002709149459634156,0.9994602098064548,0.0002707687087322997,0.0005397901935452198
0.25,4.8020000000000005,0.0002698334506122573,0.9994623577052502,0.0002696883767366698,0.0005376422947498405
0.25,4.804,0.00026875627260206574,0.9994644970803844,0.00026861235283342236,0.0005355029196155714
0.25,4.806,0.00026768339469796925,0.9994666279655161,0.0002675406198611416,0.0005333720344838921
0.25,4.808,0.00026661479973389855,0.999468750394172,0.000266473160726632,0.0005312496058279548
0.25,4.8100000000000005,0.0002655504706123109,0.9994708643997477,0.0002654099584046462,0.0005291356002522507
0.25,4.812,0.0002644903903039186,0.999472970015508,0.00026435099593761846,0.0005270299844919446
0.25,4.814,0.0002634345418474136,0.9994750672745877,0.0002632962564353939,0.0005249327254123193
0.25,4.816,0.00026238290834919813,0.9994771562099917,0.00026224572307496344,0.0005228437900083316
0.25,4.8180000000000005,0.00026133547298311325,0.9994792368545956,0.0002611993791001968,0.0005207631454043904
0.25,4.82,0.0002602922189901718,0.9994813092411466,0.00026015720782158016,0.0005186907588533574
0.25,4.822,0.000259253129678287,0.9994833734022637,0.00025911919261594884,0.0005166265977363249
0.25,4.824,0.00025821818842200787,0.9994854293704377,0.00025808531692622714,0.0005145706295622832
0.25,4.8260000000000005,0.00025718737866225165,0.9994874771780327,0.0002570555642611653,0.0005125228219673428
0.25,4.828,0.00025616068390604113,0.9994895168572856,0.0002560299181950809,0.0005104831427144019
0.25,4.83,0.0002551380877262379,0.9994915484403075,0.0002550083623675966,0.0005084515596924799
0.25,4.832,0.00025411957376128124,0.9994935719590835,0.00025399088048338276,0.0005064280409164956
0.25,4.8340000000000005,0.0002531051257149255,0.9994955874454735,0.0002529774563118999,0.0005044125545264899
0.25,4.836,0.00025209472735598123,0.9994975949312125,0.00025196807368714296,0.0005024050687875148
0.25,4.838,0.00025108836251805275,0.9994995944479113,0.00025096271650738383,0.0005004055520887452
0.25,4.84,0.00025008601509928104,0.9995015860270567,0.00024996136873491786,0.0004984139729432568
0.25,4.8420000000000005,0.0002490876690620857,0.9995035697000125,0.00024896401439581,0.0004964302999874715
0.25,4.844,0.0002480933084329096,0.9995055454980193,0.0002479706375796437,0.0004944545019807123
0.25,4.846,0.00024710291730196114,0.9995075134521952,0.0002469812224392666,0.0004924865478047602
0.25,4.848,0.00024611647982296104,0.9995094735935368,0.0002459957531905421,0.0004905264064631876
0.25,4.8500000000000005,0.0002451339802128881,0.999511425952919,0.0002450142141120984,0.0004885740470810251
0.25,4.852,0.0002441554027517286,0.9995133705610955,0.000244036589545082,0.00048662943890454
0.25,4.854,0.00024318073178222175,0.9995153074486998,0.00024306286389290716,0.0004846925513002365
0.25,4.856,0.00024220995170961128,0.999517236646245,0.0002420930216210111,0.00048276335375496693
0.25,4.8580000000000005,0.00024124304700139486,0.9995191581841252,0.00024112704725660753,0.0004808418158748218
0.25,4.86,0.00024028000218707745,0.9995210720926146,0.00024016492538844343,0.0004789279073853514
0.25,4.862,0.000239320801857921,0.9995229784018693,0.00023920664066655282,0.000477021598130678
0.25,4.864,0.00023836543066669977,0.999524877141927,0.0002382521778020156,0.00047512285807305155
0.25,4.866,0.00023741387332745434,0.9995267683427074,0.00023730152156671534,0.0004732316572926276
0.25,4.868,0.00023646611461524656,0.9995286520340132,0.00023635465679309786,0.0004713479659868014
0.25,4.87,0.00023552213936591768,0.9995305282455302,0.00023541156837393308,0.0004694717544697635
0.25,4.872,0.0002345819324758431,0.9995323970068278,0.00023447224126207328,0.000467602993172167
0.25,4.874,0.00023364547890169257,0.9995342583473593,0.00023353666047021688,0.00046574165264068323
0.25,4.876,0.0002327127636601885,0.9995361122964626,0.0002326048110706703,0.0004638877035374467
0.25,4.878,0.00023178377182786792,0.9995379588833605,0.00023167667819511367,0.0004620411166395
0.25,4.88,0.00023085848854084132,0.9995397981371613,0.0002307522470343627,0.0004602018628386828
0.25,4.882,0.00022993689899455637,0.999541630086859,0.00022983150283813634,0.00045836991314096576
0.25,4.884,0.00022901898844356023,0.999543454761334,0.00022891443091482223,0.00045654523866600627
0.25,4.886,0.00022810474220126534,0.9995452721893532,0.000228001016631246,0.00045472781064681556
0.25,4.888,0.0002271941456397119,0.9995470823995708,0.0002270912454124372,0.0004529176004292035
0.25,4.89,0.00022628718418933553,0.9995488854205286,0.0002261851027414002,0.0004511145794714455
0.25,4.892,0.00022538384333873325,0.9995506812806564,0.00022528257415888354,0.00044931871934361656
0.25,4.894,0.00022448410863443297,0.9995524700082724,0.00022438364526315282,0.000447529991727591
0.25,4.896,0.00022358796568065984,0.9995542516315837,0.00022348830170976016,0.00044574836841626553
0.25,4.898,0.00022269540013910747,0.9995560261786868,0.00022259652921131885,0.00044397382131322605
0.25,4.9,0.00022180639772870775,0.9995577936775677,0.00022170831353727618,0.0004422063224323036
0.25,4.902,0.000220920944225404,0.9995595541561029,0.00022082364051369008,0.0004404458438971304
0.25,4.904,0.00022003902546192082,0.9995613076420592,0.00021994249602300193,0.0004386923579408064
0.25,4.906,0.00021916062732753918,0.9995630541630947,0.00021906486600381484,0.0004369458369053447
0.25,4.908,0.00021828573576786986,0.9995647937467587,0.0002181907364506703,0.0004352062532413381
0.25,4.91,0.00021741433678462994,0.9995665264204924,0.00021732009341382763,0.0004334735795076261
0.25,4.912,0.00021654641643541677,0.9995682522116294,0.0002164529229990412,0.0004317477883706289
0.25,4.914,0.00021568196083348622,0.9995699711473959,0.0002155892113673416,0.00043002885260412516
0.25,4.916,0.00021482095614752984,0.9995716832549112,0.00021472894473481587,0.0004283167450888081
0.25,4.918,0.00021396338860145506,0.9995733885611882,0.00021387210937239074,0.0004266114388118414
0.25,4.92,0.00021310924447416247,0.9995750870931335,0.00021301869160561283,0.00042491290686652583
0.25,4.922,0.00021225851009932777,0.9995767788775484,0.00021216867781443361,0.00042322112245163357
0.25,4.924,0.00021141117186518249,0.9995784639411287,0.0002113220544329931,0.00042153605887129686
0.25,4.926,0.00021056721621429752,0.9995801423104655,0.00021047880794940608,0.000419857689534453
0.25,4.928,0.00020972662964336406,0.9995818140120455,0.00020963892490554628,0.00041818598795451134
0.25,4.93,0.0002088893987029791,0.9995834790722512,0.00020880239189683444,0.000416520927748798
0.25,4.932,0.0002080555099974293,0.9995851375173616,0.00020796919557202517,0.00041486248263844505
0.25,4.934,0.00020722495018447837,0.9995867893735523,0.00020713932263299704,0.0004132106264477242
0.25,4.936,0.0002063977059751512,0.9995884346668964,0.00020631275983453971,0.0004115653331036029
0.25,4.938,0.00020557376413352278,0.9995900734233644,0.00020548949398414542,0.00040992657663563303
0.25,4.94,0.0002047531114765057,0.9995917056688246,0.0002046695119417993,0.00040829433117539615
0.25,4.942,0.00020393573487364068,0.999593331429044,0.00020385280061977276,0.0004066685709559481
0.25,4.944,0.00020312162124688424,0.9995949507296883,0.00020303934698241366,0.0004050492703117081
0.25,4.946,0.00020231075757040106,0.9995965635963221,0.0002022291380459415,0.0004034364036779037
0.25,4.948,0.00020150313087035458,0.9995981700544098,0.00020142216087824067,0.00040182994559023744
0.25,4.95,0.00020069872822470113,0.9995997701293156,0.00020061840259865722,0.00040022987068444316
0.25,4.952,0.00019989753676298087,0.999601363846304,0.00019981785037779238,0.0003986361536959526
0.25,4.954,0.00019909954366611327,0.9996029512305405,0.00019902049143730069,0.00039704876945945156
0.25,4.956,0.00019830473616619146,0.9996045323070913,0.00019822631304968694,0.0003954676929086576
0.25,4.958,0.00019751310154627913,0.9996061071009245,0.00019743530253810566,0.00039389289907554303
0.25,4.96,0.00019672462714020517,0.9996076756369096,0.00019664744727615818,0.00039232436309044605
0.25,4.962,0.00019593930033236226,0.9996092379398186,0.0001958627346876939,0.00039076206018140436
0.25,4.964,0.00019515710855750435,0.9996107940343261,0.0001950811522466101,0.0003892059656739333
0.25,4.966,0.00019437803930054707,0.9996123439450098,0.00019430268747665507,0.0003876560549902486
0.25,4.968,0.00019360208009636533,0.9996138876963505,0.00019352732795122797,0.00038611230364948845
0.25,4.97,0.00019282921852959532,0.9996154253127331,0.00019275506129318336,0.00038457468726693644
0.25,4.972,0.00019205944223443512,0.9996169568184463,0.00019198587517463422,0.00038304318155368833
0.25,4.974,0.00019129273889444828,0.9996184822376836,0.0001912197573167579,0.0003815177623164301
0.25,4.976,0.00019052909624236466,0.9996200015945431,0.0001904566954895994,0.0003799984054568828
0.25,4.978,0.00018976850205988554,0.9996215149130284,0.00018969667751187895,0.00037848508697158056
0.25,4.98,0.00018901094417748745,0.9996230222170485,0.00018893969125079784,0.0003769777829515375
0.25,4.982,0.00018825641047422878,0.9996245235304183,0.0001881857246218478,0.00037547646958169256
0.25,4.984,0.00018750488887755382,0.9996260188768593,0.00018743476558861702,0.00037398112314068754
0.25,4.986,0.000186756367363101,0.9996275082799996,0.0001866868021626009,0.00037249172000042297
0.25,4.988,0.00018601083395450982,0.9996289917633743,0.00018594182240301108,0.000371008236625725
0.25,4.99,0.00018526827672323047,0.9996304693504259,0.00018519981441658746,0.0003695306495741235
0.25,4.992,0.0001845286837883311,0.9996319410645048,0.00018446076635740763,0.00036805893549518576
0.25,4.994,0.00018379204331630893,0.9996334069288696,0.00018372466642670027,0.0003665930711304055
0.25,4.996,0.0001830583435209004,0.9996348669666871,0.00018299150287265736,0.00036513303331286995
0.25,4.998,0.00018232757266289375,0.9996363212010333,0.0001822612639902492,0.0003636787989667045
0.25,5.0,0.00018159971904993942,0.9996377696548933,0.00018153393812103666,0.0003622303451067399
0.25,5.002,0.00018087477103636396,0.9996392123511615,0.00018080951365298756,0.000360787648838512
0.25,5.0040000000000004,0.00018015271702298346,0.9996406493126426,0.00018008797902029195,0.00035935068735737374
0.25,5.006,0.0001794335454569189,0.9996420805620515,0.00017936932270317985,0.0003579194379484951
0.25,5.008,0.00017871724483140957,0.9996435061220135,0.00017865353322773654,0.0003564938779865301
0.25,5.01,0.00017800380368563018,0.9996449260150649,0.00017794059916572191,0.0003550739849350615
0.25,5.0120000000000005,0.00017729321060450687,0.9996463402636535,0.00017723050913438847,0.00035365973634648995
0.25,5.014,0.00017658545421853577,0.9996477488901386,0.00017652325179630193,0.00035225110986136787
0.25,5.016,0.00017588052320359935,0.9996491519167916,0.00017581881585915967,0.00035084808320839933
0.25,5.018,0.0001751784062807863,0.9996505493657961,0.00017511719007561266,0.000349450634203885
0.25,5.0200000000000005,0.0001744790922162106,0.9996519412592485,0.00017441836324308635,0.0003480587407515001
0.25,5.022,0.00017378256982083286,0.9996533276191581,0.00017372232420360427,0.00034667238084185037
0.25,5.024,0.0001730888279502796,0.9996547084674479,0.000173029061843609,0.00034529153255213885
0.25,5.026,0.00017239785550466616,0.999656083825954,0.00017233856509378724,0.000343916174046055
0.25,5.0280000000000005,0.00017170964142841828,0.9996574537164269,0.0001716508229288933,0.00034254628357310857
0.25,5.03,0.0001710241747100967,0.9996588181605316,0.00017096582436757556,0.0003411818394684074
0.25,5.032,0.000170341444382219,0.9996601771798475,0.00017028355847220018,0.0003398228201525466
0.25,5.034,0.0001696614395210854,0.9996615307958692,0.000169604014348679,0.00033846920413083126
0.25,5.0360000000000005,0.00016898414924660323,0.9996628790300065,0.0001689271811462957,0.0003371209699934985
0.25,5.038,0.00016830956272211433,0.9996642219035852,0.00016825304805753507,0.00033577809641482936
0.25,5.04,0.0001676376691542196,0.9996655594378467,0.0001675816043179096,0.0003344405621532598
0.25,5.042,0.0001669684577926076,0.9996668916539492,0.00016691283920578965,0.0003331083460508255
0.25,5.0440000000000005,0.00016630191792988197,0.9996682185729672,0.0001662467420422329,0.000331781427032829
0.25,5.046,0.0001656380389013913,0.9996695402158924,0.00016558330219081593,0.00033045978410761734
0.25,5.048,0.00016497681008505665,0.9996708566036338,0.0001649225090574636,0.00032914339636624934
0.25,5.05,0.0001643182209012029,0.9996721677570178,0.00016426435209028202,0.0003278322429821623
0.25,5.0520000000000005,0.00016366226081238871,0.9996734736967892,0.0001636088207793905,0.000326526303210839
0.25,5.054,0.00016300891932323927,0.9996747744436106,0.00016295590465675595,0.00032522555638936357
0.25,5.056,0.00016235818598027654,0.9996760700180637,0.00016230559329602473,0.0003239299819363106
0.25,5.058,0.00016171005037175312,0.9996773604406487,0.0001616578763123585,0.00032263955935130095
0.25,5.0600000000000005,0.0001610645021274852,0.9996786457317853,0.00016101274336226867,0.0003213542682146686
0.25,5.062,0.00016042153091868765,0.9996799259118127,0.00016037018414345324,0.00032007408818734984
0.25,5.064,0.00015978112645780712,0.9996812010009897,0.00015973018839463165,0.00031879899901032793
0.25,5.066,0.00015914327849835856,0.9996824710194956,0.00015909274589538284,0.00031752898050441125
0.25,5.0680000000000005,0.0001585079768347608,0.9996837359874301,0.00015845784646598268,0.0003162640125699001
0.25,5.07,0.00015787521130217414,0.9996849959248135,0.00015782547996724303,0.0003150040751864758
0.25,5.072,0.00015724497177633634,0.9996862508515876,0.00015719563630034938,0.0003137491484124233
0.25,5.074,0.0001566172481734015,0.9996875007876151,0.00015656830540670142,0.00031249921238485356
0.25,5.0760000000000005,0.00015599203044977834,0.999688745752681,0.00015594347726775293,0.00031125424731903717
0.25,5.078,0.00015536930860197048,0.9996899857664918,0.00015532114190485355,0.00031001423350818236
0.25,5.08,0.0001547490726664148,0.9996912208486767,0.0001547012893790888,0.000308779151323324
0.25,5.082,0.0001541313127193231,0.9996924510187872,0.00015408390979112328,0.0003075489812127685
0.25,5.0840000000000005,0.0001535160188765228,0.9996936762962981,0.00015346899328104298,0.0003063237037018718
0.25,5.086,0.00015290318129329976,0.9996948967006072,0.00015285653002819951,0.0003051032993928171
0.25,5.088,0.00015229279016423938,0.9996961122510357,0.00015224651025105287,0.00030388774896428217
0.25,5.09,0.00015168483572307052,0.999697322966829,0.00015163892420701683,0.0003026770331709949
0.25,5.0920000000000005,0.00015107930824250892,0.9996985288671563,0.0001510337621923038,0.0003014711328437336
0.25,5.094,0.0001504761980341025,0.9996997299711113,0.00015043101454177173,0.0003002700288886606
0.25,5.096,0.0001498754954480748,0.9997009262977127,0.00014983067162876898,0.00029907370228732244
0.25,5.098,0.00014927719087317158,0.9997021178659038,0.0001492327238649824,0.0002978821340962057
0.25,5.1000000000000005,0.00014868127473650667,0.9997033046945535,0.00014863716170028453,0.0002966953054465149
0.25,5.102,0.00014808773750340967,0.9997044868024562,0.000148043975622583,0.00029551319754383965
0.25,5.104,0.0001474965696772719,0.999705664208332,0.00014745315615766763,0.00029433579166804336
0.25,5.106,0.00014690776179939561,0.9997068369308274,0.00014686469386906122,0.00029316306917259727
0.25,5.1080000000000005,0.00014632130444884185,0.9997080049885154,0.00014627857935786887,0.0002919950114845804
0.25,5.11,0.0001457371882422811,0.9997091683998958,0.0001456948032626299,0.0002908316001042355
0.25,5.112,0.00014515540383384123,0.999710327183395,0.00014511335625916726,0.0002896728166049689
0.25,5.114,0.0001445759419149594,0.9997114813573672,0.00014453422906044074,0.0002885186426327957
0.25,5.1160000000000005,0.0001439987932142322,0.999712630940094,0.00014395741241639862,0.00028736905990600636
0.25,5.118,0.00014342394849726868,0.9997137759497848,0.00014338289711383193,0.00028622405021516695
0.25,5.12,0.00014285139856654085,0.9997149164045775,0.00014281067397622636,0.0002850835954224529
0.25,5.122,0.00014228113426123756,0.9997160523225381,0.00014224073386361744,0.000283947677461871
0.25,5.124,0.00014171314645711777,0.9997171837216615,0.00014167306767244513,0.00028281627833848244
0.25,5.126,0.00014114742606636426,0.9997183106198716,0.0001411076663354089,0.0002816893801284026
0.25,5.128,0.00014058396403743924,0.9997194330350215,0.00014054452082132461,0.0002805669649784681
0.25,5.13,0.0001400227513549379,0.999720550984894,0.00013998362213497935,0.0002794490151060147
0.25,5.132,0.00013946377903944544,0.9997216644872016,0.0001394249613169897,0.00027833551279843327
0.25,5.134,0.00013890703814739257,0.9997227735595869,0.00013886852944365865,0.00027722644041305866
0.25,5.136,0.00013835251977091365,0.9997238782196232,0.00013831431762683489,0.00027612178037683677
0.25,5.138,0.00013780021503770259,0.9997249784848139,0.00013776231701376996,0.0002750215151861024
0.25,5.14,0.00013725011511087187,0.9997260743725939,0.00013721251878697857,0.00027392562740613524
0.25,5.142,0.0001367022111888107,0.999727165900329,0.00013666491416409798,0.00027283409967104877
0.25,5.144,0.00013615649450504508,0.9997282530853163,0.0001361194943977492,0.0002717469146836793
0.25,5.146,0.00013561295632809624,0.9997293359447851,0.0001355762507753968,0.00027066405521491976
0.25,5.148,0.00013507158796134173,0.9997304144958963,0.00013503517461921108,0.00026958550410371984
0.25,5.15,0.00013453238074287587,0.9997314887557432,0.0001344962572859298,0.00026851124425675277
0.25,5.152,0.00013399532604537219,0.9997325587413518,0.00013395949016672165,0.00026744125864819335
0.25,5.154,0.00013346041527594377,0.9997336244696806,0.000133424864687048,0.0002663755303193849
0.25,5.156,0.00013292763987600694,0.9997346859576214,0.00013289237230652758,0.0002653140423786171
0.25,5.158,0.00013239699132114367,0.999735743221999,0.00013236200451880012,0.0002642567780010152
0.25,5.16,0.00013186846112096627,0.9997367962795721,0.00013183375285139213,0.00026320372042787366
0.25,5.162,0.00013134204081897998,0.9997378451470332,0.00013130760886558072,0.0002621548529667672
0.25,5.164,0.00013081772199244877,0.9997388898410089,0.00013078356415626046,0.0002611101589911069
0.25,5.166,0.00013029549625226,0.99973993037806,0.00013026161035180917,0.0002600696219400289
0.25,5.168,0.0001297753552427911,0.9997409667746819,0.00012974173911395575,0.0002590332253180616
0.25,5.17,0.00012925729064177464,0.9997419990473052,0.0001292239421376463,0.0002580009526947924
0.25,5.172,0.00012874129416016593,0.9997430272122952,0.00012870821115091286,0.00025697278770475673
0.25,5.174,0.00012822735754201004,0.9997440512859529,0.00012819453791474152,0.00025594871404710506
0.25,5.176,0.00012771547256431058,0.9997450712845147,0.00012768291422294217,0.00025492871548526974
0.25,5.178,0.00012720563103689675,0.9997460872241531,0.0001271733319020168,0.000253912775846854
0.25,5.18,0.00012669782480229322,0.9997470991209767,0.0001266657828110304,0.00025290087902329894
0.25,5.182,0.0001261920457355892,0.9997481069910302,0.00012616025884148083,0.0002518930089697724
0.25,5.184,0.00012568828574430928,0.9997491108502954,0.00012565675191717106,0.00025088914970461396
0.25,5.186,0.0001251865367682826,0.9997501107146904,0.0001251552539940792,0.0002498892853095569
0.25,5.188,0.00012468679077951486,0.999751106600071,0.00012465575706023153,0.0002488933999289511
0.25,5.19,0.00012418903978205937,0.9997520985222301,0.00012415825313557457,0.00024790147776987403
0.25,5.192,0.00012369327581188998,0.9997530864968983,0.00012366273427184913,0.0002469135031016867
0.25,5.194,0.00012319949093677235,0.9997540705397439,0.00012316919255246243,0.0002459294602561446
0.25,5.196,0.000122707677256138,0.9997550506663734,0.00012267762009236324,0.00024494933362662064
0.25,5.198,0.00012221782690095728,0.9997560268923318,0.0001221880090379158,0.00024397310766821612
0.25,5.2,0.0001217299320336145,0.9997569992331025,0.00012170035156677594,0.0002430007668975387
0.25,5.202,0.00012124398484778117,0.9997579677041076,0.00012121463988776533,0.0002420322958923693
0.25,5.204,0.00012075997756829194,0.9997589323207088,0.0001207308662407483,0.00024106767929121808
0.25,5.206,0.00012027790245101981,0.9997598930982066,0.00012024902289650809,0.0002401069017934354
0.25,5.208,0.00011979775178275304,0.9997608500518411,0.00011976910215662464,0.0002391499481588788
0.25,5.21,0.00011931951788107048,0.9997618031967925,0.00011929109635335095,0.00023819680320746883
0.25,5.212,0.0001188431930942195,0.9997627525481808,0.00011881499784949184,0.00023724745181918916
0.25,5.214,0.00011836876980099313,0.9997636981210662,0.00011834079903828208,0.00023630187893375343
0.25,5.216,0.00011789624041060901,0.9997646399304495,0.00011786849234326623,0.00023536006955049427
0.25,5.218,0.00011742559736258656,0.9997655779912722,0.00011739807021817675,0.00023442200872780816
0.25,5.22,0.000116956833126627,0.9997665123184166,0.00011692952514681493,0.00023348768158337752
