kBT_over_gap,u_over_4N0gap2,du_dT_normalized,inverse_absolute_sensitivity,recovered_temperature
0.8863698630136987,0.6790675495971493,1.6454178490379876,0.6077483604451365,0.8863698630136987
0.8929680365296805,0.6899592961113681,1.656022480778916,0.6038565367359304,0.8929680365296804
0.8995662100456622,0.700920963963291,1.6666121151936186,0.6000196391731047,0.8995662100456621
0.9061643835616439,0.7119524564784515,1.677187438991519,0.5962362803058512,0.9061643835616437
0.9127625570776257,0.7230536814246947,1.6877491121658237,0.59250512578658,0.9127625570776257
0.9193607305936073,0.7342245508393181,1.698297769023421,0.5888248917473606,0.9193607305936073
0.9259589041095891,0.7454649808628797,1.7088340191759084,0.5851943423283753,0.925958904109589
0.9325570776255708,0.7567748915794204,1.7193584484930293,0.5816122873485007,0.9325570776255707
0.9391552511415526,0.768154206862856,1.7298716200198032,0.5780775801088361,0.9391552511415526
0.9457534246575343,0.7796028542293039,1.7403740748585883,0.5745891153206552,0.9457534246575343
0.9523515981735161,0.7911207646951205,1.7508663330173166,0.57114582714985,0.952351598173516
0.9589497716894978,0.8027078726404222,1.7613488942250775,0.5677466873705108,0.9589497716894977
0.9655479452054795,0.8143641156778881,1.771822238716234,0.5643907036207795,0.9655479452054794
0.9721461187214613,0.8260894345266322,1.782286827984205,0.5610769177545996,0.9721461187214613
0.978744292237443,0.8378837728909534,1.7927431055060226,0.5578044042834226,0.978744292237443
0.9853424657534248,0.8497470773437751,1.8031914974387449,0.5545722689023329,0.9853424657534247
0.9919406392694065,0.861679297214584,1.8136324132887605,0.5513796470954356,0.9919406392694063
0.9985388127853883,0.8736803844817066,1.8240662465550181,0.5482257028156886,0.9985388127853883
1.00513698630137,0.8857502936687384,1.83449337534715,0.5451096272346937,1.0051369863013697
1.0117351598173516,0.8978889817449773,1.8449141629794454,0.5420306375582533,1.0117351598173516
1.0183333333333333,0.9100964080296957,1.855328958541603,0.5389879759037763,1.018333333333333
1.024931506849315,0.9223725341001067,1.8657380974471418,0.535980908235879,1.024931506849315
1.031529680365297,0.9347173237028752,1.8761419019603438,0.5330087233567565,1.031529680365297
1.0381278538812786,0.9471307426690377,1.886540681702553,0.5300707319481319,1.0381278538812784
1.0447260273972603,0.9596127588322002,1.8969347341386307,0.5271662656617887,1.0447260273972603
1.051324200913242,0.9721633419498775,1.9073243450443496,0.5242946762558875,1.0513242009132417
1.0579223744292237,0.9847824636278588,1.9177097889554673,0.5214553347744432,1.0579223744292237
1.0645205479452053,0.997470097247477,1.928091329599192,0.5186476307675104,1.0645205479452051
1.0711187214611873,1.0102262178956696,1.9384692203087532,0.5158709715497691,1.071118721461187
1.077716894977169,1.0230508022977176,1.948843704421718,0.513124781495359,1.077716894977169
1.0843150684931506,1.0359438287525666,1.9592150156627133,0.5104085013669342,1.0843150684931504
1.0909132420091323,1.0489052770706195,1.9695833785111685,0.5077215876770406,1.0909132420091323
1.0975114155251142,1.0619351285139071,1.9799490085546645,0.505063512080034,1.0975114155251142
1.104109589041096,1.0750333657385462,1.9903121128284684,0.5024337607928647,1.1041095890410957
1.1107077625570776,1.0881999727393954,2.0006728901418023,0.49983183404315673,1.1107077625570776
1.1173059360730593,1.1014349347968169,2.0110315313913723,0.49725724554310197,1.117305936073059
1.123904109589041,1.11473823842547,2.0213882198626596,0.494709521987787,1.123904109589041
1.1305022831050229,1.128109871325054,2.0317431315194767,0.4921882025766375,1.1305022831050229
1.1371004566210046,1.1415498223329184,2.042096435282239,0.4896928385567597,1.1371004566210043
1.1436986301369862,1.1550580813784825,2.0524482932954107,0.4872229927870193,1.1436986301369862
1.150296803652968,1.1686346394393778,2.062798861184562,0.484778239321768,1.1502968036529677
1.1568949771689498,1.1822794884992556,2.073148288303439,0.48235816301319673,1.1568949771689496
1.1634931506849315,1.1959926215071923,2.083496717971454,0.47996235913134805,1.1634931506849315
1.1700913242009132,1.2097740323386341,2.0938442877019807,0.4775904330008761,1.170091324200913
1.176689497716895,1.2236237157578156,2.1041911294218067,0.47524199965370145,1.176689497716895
1.1832876712328766,1.2375416673815978,2.1145373696821155,0.4729166834967466,1.1832876712328764
1.1898858447488585,1.251527883644675,2.124883129861323,0.4706141179939921,1.1898858447488583
1.1964840182648402,1.2655823617660882,2.135228526360088,0.4683339453621362,1.1964840182648402
1.2030821917808219,1.2797050997170074,2.145573670788832,0.46607581627916994,1.2030821917808217
1.2096803652968036,1.2938960961897217,2.1559186701480315,0.4638393896052383,1.2096803652968036
1.2162785388127852,1.3081553505677965,2.166263627001603,0.4616243321151697,1.216278538812785
1.2228767123287672,1.322482862897357,2.176608639643636,0.4594303182421091,1.222876712328767
1.2294748858447488,1.3368786338594436,2.186953802258741,0.45725702983171146,1.2294748858447488
1.2360730593607305,1.3513426647434132,2.1972992050762685,0.4551041559063823,1.2360730593607303
1.2426712328767122,1.3658749574213318,2.207644934518645,0.4529713924390836,1.2426712328767122
1.2492694063926941,1.3804755143233298,2.2179910733440504,0.4508584421362466,1.2492694063926941
1.2558675799086758,1.39514433841388,2.228337700783661,0.44876501422936044,1.2558675799086756
1.2624657534246575,1.4098814331689653,2.238684892673689,0.4466908242748213,1.2624657534246575
1.2690639269406392,1.4246868025540995,2.2490327215823926,0.44463559396166186,1.269063926940639
1.2756621004566209,1.43956045100317,2.259381256932292,0.4425990509267854,1.2756621004566209
1.2822602739726028,1.4545023833980733,2.2697305651177486,0.44058092857736275,1.2822602739726028
1.2888584474885845,1.4695126050491079,2.2800807096181033,0.4385809659200584,1.2888584474885842
1.2954566210045662,1.4845911216761047,2.2904317511065497,0.43659890739677426,1.2954566210045662
1.3020547945205478,1.4997379393902586,2.3007837475549073,0.4346345027266129,1.3020547945205476
1.3086529680365298,1.514953064676638,2.31113675433445,0.43268750675378154,1.3086529680365295
1.3152511415525114,1.5302365043773487,2.321490824312948,0.4307576793011676,1.3152511415525114
1.3218493150684931,1.5455882656753273,2.3318460079480756,0.42884478502933265,1.321849315068493
1.3284474885844748,1.5610083560787333,2.342202353377315,0.42694859330068563,1.3284474885844748
1.3350456621004565,1.5764967834059331,2.352559906504506,0.4250688780486044,1.3350456621004563
1.3416438356164384,1.5920535557710338,2.3629187110831555,0.42320541765129227,1.3416438356164382
1.34824200913242,1.6076786815699624,2.373278808796649,0.4213579948101595,1.34824200913242
1.3548401826484018,1.6233721694670642,2.383640239335476,0.41952639643253603,1.3548401826484016
1.3614383561643835,1.6391340283822002,2.39400304047158,0.4177104135185293,1.3614383561643835
1.3680365296803654,1.654964267478326,2.404367248129956,0.41590984105184836,1.3680365296803654
1.374634703196347,1.670862896149531,2.4147328964575827,0.4141244778944295,1.3746347031963468
1.3812328767123287,1.6868299240095326,2.425100017889825,0.4123541266846962,1.3812328767123287
1.3878310502283104,1.7028653608805895,2.4354686432143575,0.4105985937393098,1.3878310502283102
1.3944292237442921,1.718969216782839,2.4458388016327497,0.40885768895825747,1.3944292237442921
1.401027397260274,1.735141501924026,2.4562105208197664,0.4071312257331458,1.401027397260274
1.4076255707762557,1.7513822266896166,2.4665838269805,0.4054190208585624,1.4076255707762555
1.4142237442922374,1.7676914016332885,2.476958744905388,0.40372089444638565,1.4142237442922374
1.420821917808219,1.7840690374677695,2.487335298023228,0.40203666984291775,1.4208219178082189
1.427420091324201,1.8005151450560235,2.497713508452235,0.40036617354873205,1.4274200913242008
1.4340182648401827,1.8170297354027654,2.5080933970492376,0.398709235141122,1.4340182648401827
1.4406164383561644,1.8336128196462969,2.5184749834570748,0.3970656871990502,1.4406164383561642
1.447214611872146,1.8502644090506484,2.528858286150261,0.39543536523049816,1.447214611872146
1.4538127853881277,1.8669845149980142,2.5392433224789897,0.39381810760212177,1.4538127853881275
1.4604109589041097,1.8837731489814764,2.549630108711527,0.39221375547112475,1.4604109589041094
1.4670091324200913,1.9006303225980017,2.5600186600750714,0.39062215271926004,1.4670091324200913
1.473607305936073,1.9175560475417006,2.570408990795125,0.3890431458888813,1.4736073059360728
1.4802054794520547,1.9345503355973492,2.580801114133436,0.38747658412096325,1.4802054794520547
1.4868036529680364,1.951613198634146,2.5911950424245673,0.385922319095017,1.4868036529680362
1.4934018264840183,1.9687446485997147,2.6015907871111414,0.38438020497082864,1.493401826484018
1.5,1.9859446975143284,2.6119883587778063,0.3828500983319531,1.5
