profile,time,excitation_energy,entropy,distance_to_FD,temperature
low_energy,0.48124999999999996,0.11883620733659972,0.7127317737865007,0.009118901065966772,0.2319678667049777
low_energy,0.49218749999999994,0.11883620733659972,0.7127454148985959,0.008977525608919706,0.2319678667049777
low_energy,0.5031249999999999,0.11883620733659972,0.7127586327001425,0.008838341975175745,0.2319678667049777
low_energy,0.5140625,0.11883620733659972,0.7127714404056518,0.008701316183664293,0.2319678667049777
low_energy,0.5249999999999999,0.11883620733659973,0.7127838508127133,0.008566414780142362,0.2319678667049777
low_energy,0.5359375,0.11883620733659972,0.7127958763154044,0.008433604829026942,0.2319678667049777
low_energy,0.546875,0.11883620733659972,0.7128075289172513,0.008302853905353902,0.2319678667049777
low_energy,0.5578124999999999,0.11883620733659972,0.7128188202437649,0.00817413008686163,0.2319678667049777
low_energy,0.56875,0.11883620733659972,0.712829761554552,0.008047401946197269,0.2319678667049777
low_energy,0.5796874999999999,0.11883620733659972,0.7128403637550373,0.007922638543243904,0.2319678667049777
low_energy,0.590625,0.11883620733659972,0.7128506374077881,0.007799809417566667,0.2319678667049777
low_energy,0.6015625,0.11883620733659973,0.7128605927434688,0.0076788845809759865,0.2319678667049777
low_energy,0.6124999999999999,0.11883620733659972,0.7128702396714384,0.007559834510206059,0.2319678667049777
low_energy,0.6234375,0.11883620733659972,0.7128795877899978,0.007442630139706918,0.2319678667049777
low_energy,0.6343749999999999,0.11883620733659973,0.7128886463962957,0.007327242854548138,0.2319678667049777
low_energy,0.6453125,0.11883620733659973,0.7128974244959219,0.007213644483432702,0.2319678667049777
low_energy,0.65625,0.11883620733659972,0.7129059308121748,0.007101807291819057,0.2319678667049777
low_energy,0.6671874999999999,0.11883620733659972,0.7129141737950366,0.0069917039751498655,0.2319678667049777
low_energy,0.678125,0.11883620733659972,0.7129221616298487,0.006883307652185727,0.2319678667049777
low_energy,0.6890624999999999,0.11883620733659973,0.7129299022457094,0.006776591858442205,0.2319678667049777
low_energy,0.7,0.11883620733659972,0.7129374033235975,0.0066715305397286595,0.2319678667049777
low_energy,0.7109375,0.11883620733659973,0.7129446723042323,0.006568098045787285,0.2319678667049777
low_energy,0.7218749999999999,0.11883620733659973,0.71295171639568,0.006466269124030616,0.2319678667049777
low_energy,0.7328125,0.11883620733659972,0.7129585425807118,0.006366018913376292,0.2319678667049777
low_energy,0.7437499999999999,0.11883620733659973,0.712965157623927,0.006267322938177278,0.2319678667049777
low_energy,0.7546875,0.11883620733659973,0.7129715680786459,0.006170157102246304,0.2319678667049777
low_energy,0.765625,0.11883620733659973,0.7129777802935784,0.006074497682972857,0.2319678667049777
low_energy,0.7765624999999999,0.11883620733659973,0.7129838004192801,0.005980321325531418,0.2319678667049777
low_energy,0.7875,0.11883620733659972,0.7129896344144002,0.005887605037179444,0.2319678667049777
low_energy,0.7984374999999999,0.11883620733659975,0.712995288051731,0.005796326181643829,0.2319678667049777
low_energy,0.809375,0.11883620733659972,0.713000766924057,0.005706462473594381,0.2319678667049777
low_energy,0.8203125,0.11883620733659972,0.7130060764498258,0.005617991973202924,0.2319678667049777
low_energy,0.8312499999999999,0.11883620733659972,0.7130112218786275,0.005530893080786747,0.2319678667049777
low_energy,0.8421875,0.11883620733659972,0.7130162082965081,0.005445144531535245,0.2319678667049777
low_energy,0.8531249999999999,0.11883620733659973,0.7130210406311088,0.005360725390318094,0.2319678667049777
low_energy,0.8640625,0.11883620733659973,0.7130257236566375,0.005277615046574091,0.2319678667049777
low_energy,0.875,0.11883620733659973,0.7130302619986912,0.005195793209279181,0.2319678667049777
low_energy,0.8859374999999999,0.11883620733659972,0.7130346601389155,0.005115239901992474,0.2319678667049777
low_energy,0.896875,0.11883620733659973,0.7130389224195208,0.0050359354579790905,0.2319678667049777
low_energy,0.9078124999999999,0.11883620733659973,0.713043053047655,0.004957860515408585,0.2319678667049777
low_energy,0.91875,0.11883620733659973,0.7130470560996351,0.004880996012627925,0.2319678667049777
low_energy,0.9296874999999999,0.11883620733659972,0.7130509355250438,0.0048053231835075705,0.2319678667049777
low_energy,0.9406249999999999,0.11883620733659972,0.713054695150702,0.004730823552859892,0.2319678667049777
low_energy,0.9515625,0.11883620733659973,0.7130583386845044,0.004657478931928444,0.2319678667049777
low_energy,0.9624999999999999,0.11883620733659972,0.7130618697191478,0.0045852714139473505,0.2319678667049777
low_energy,0.9734375,0.11883620733659972,0.7130652917357276,0.0045141833697694145,0.2319678667049777
low_energy,0.9843749999999999,0.11883620733659972,0.7130686081072309,0.0044441974435620035,0.2319678667049777
low_energy,0.9953124999999999,0.11883620733659972,0.7130718221019133,0.004375296548569746,0.2319678667049777
low_energy,1.0062499999999999,0.11883620733659973,0.7130749368865696,0.00430746386294284,0.2319678667049777
low_energy,1.0171875,0.11883620733659972,0.713077955529704,0.0042406828256301154,0.2319678667049777
low_energy,1.028125,0.11883620733659972,0.7130808810045994,0.004174937132335715,0.2319678667049777
low_energy,1.0390625,0.11883620733659972,0.7130837161922865,0.004110210731538416,0.2319678667049777
low_energy,1.0499999999999998,0.11883620733659973,0.7130864638844236,0.004046487820572792,0.2319678667049777
low_energy,1.0609374999999999,0.11883620733659972,0.7130891267860842,0.003983752841771021,0.2319678667049777
low_energy,1.071875,0.11883620733659972,0.7130917075184564,0.0039219904786645665,0.2319678667049777
low_energy,1.0828125,0.11883620733659972,0.7130942086214568,0.003861185652244775,0.2319678667049777
low_energy,1.09375,0.11883620733659972,0.7130966325562644,0.0038013235172812687,0.2319678667049777
low_energy,1.1046874999999998,0.11883620733659972,0.7130989817077726,0.0037423894586977036,0.2319678667049777
low_energy,1.1156249999999999,0.11883620733659972,0.7131012583869647,0.0036843690880034585,0.2319678667049777
low_energy,1.1265625,0.11883620733659972,0.7131034648332168,0.003627248239780778,0.2319678667049777
low_energy,1.1375,0.11883620733659972,0.7131056032165254,0.0035710129682264002,0.2319678667049777
low_energy,1.1484375,0.11883620733659972,0.7131076756396666,0.0035156495437466406,0.2319678667049777
low_energy,1.1593749999999998,0.11883620733659973,0.7131096841402863,0.0034611444496054633,0.2319678667049777
low_energy,1.1703124999999999,0.11883620733659972,0.713111630692931,0.0034074843786244258,0.2319678667049777
low_energy,1.18125,0.11883620733659972,0.7131135172110035,0.0033546562299337224,0.2319678667049777
low_energy,1.1921875,0.11883620733659972,0.7131153455486666,0.003302647105773715,0.2319678667049777
low_energy,1.203125,0.11883620733659972,0.7131171175026871,0.0032514443083460076,0.2319678667049777
low_energy,1.2140624999999998,0.11883620733659972,0.7131188348142146,0.003201035336713315,0.2319678667049777
low_energy,1.2249999999999999,0.11883620733659972,0.7131204991705148,0.0031514078837474313,0.2319678667049777
low_energy,1.2359375,0.11883620733659972,0.7131221122066376,0.003102549833124496,0.2319678667049777
low_energy,1.246875,0.11883620733659972,0.7131236755070441,0.0030544492563668035,0.2319678667049777
low_energy,1.2578125,0.11883620733659972,0.713125190607174,0.0030070944099305774,0.2319678667049777
low_energy,1.2687499999999998,0.11883620733659972,0.7131266589949687,0.0029604737323388197,0.2319678667049777
low_energy,1.2796874999999999,0.11883620733659972,0.7131280821123446,0.0029145758413585965,0.2319678667049777
low_energy,1.290625,0.11883620733659972,0.7131294613566246,0.0028693895312221496,0.2319678667049777
low_energy,1.3015625,0.11883620733659972,0.7131307980819171,0.0028249037698910295,0.2319678667049777
low_energy,1.3125,0.11883620733659972,0.7131320936004608,0.0027811076963627224,0.2319678667049777
low_energy,1.3234374999999998,0.11883620733659972,0.7131333491839202,0.0027379906180189373,0.2319678667049777
low_energy,1.3343749999999999,0.11883620733659972,0.713134566064646,0.002695542008015084,0.2319678667049777
low_energy,1.3453125,0.11883620733659972,0.7131357454368934,0.0026537515027101333,0.2319678667049777
low_energy,1.35625,0.11883620733659972,0.7131368884580029,0.0026126088991364205,0.2319678667049777
low_energy,1.3671875,0.11883620733659972,0.7131379962495451,0.002572104152508664,0.2319678667049777
low_energy,1.3781249999999998,0.11883620733659972,0.7131390698984287,0.0025322273737715117,0.2319678667049777
low_energy,1.3890624999999999,0.11883620733659972,0.7131401104579747,0.0024929688271852213,0.2319678667049777
low_energy,1.4,0.11883620733659972,0.7131411189489578,0.002454318927948701,0.2319678667049777
low_energy,1.4109375,0.11883620733659972,0.7131420963606135,0.002416268239859437,0.2319678667049777
low_energy,1.421875,0.11883620733659972,0.7131430436516168,0.002378807473009642,0.2319678667049777
low_energy,1.4328124999999998,0.11883620733659972,0.7131439617510263,0.0023419274815182356,0.2319678667049777
low_energy,1.4437499999999999,0.11883620733659972,0.7131448515592032,0.002305619261297881,0.2319678667049777
low_energy,1.4546875,0.11883620733659972,0.713145713948699,0.00226987394785666,0.2319678667049777
low_energy,1.465625,0.1188362073365997,0.7131465497651168,0.0022346828141338593,0.2319678667049777
low_energy,1.4765625,0.11883620733659972,0.7131473598279457,0.002200037268369315,0.2319678667049777
low_energy,1.4874999999999998,0.11883620733659972,0.7131481449313672,0.0021659288520057274,0.2319678667049777
low_energy,1.4984374999999999,0.11883620733659972,0.7131489058450421,0.002132349237623621,0.2319678667049777
low_energy,1.509375,0.11883620733659972,0.7131496433148659,0.0020992902269081626,0.2319678667049777
low_energy,1.5203125,0.11883620733659972,0.7131503580637046,0.002066743748647598,0.2319678667049777
low_energy,1.53125,0.11883620733659972,0.713151050792109,0.0020347018567627717,0.2319678667049777
low_energy,1.5421874999999998,0.11883620733659972,0.7131517221790045,0.0020031567283669838,0.2319678667049777
low_energy,1.5531249999999999,0.11883620733659972,0.713152372882357,0.001972100661856213,0.2319678667049777
low_energy,1.5640625,0.11883620733659972,0.7131530035398258,0.0019415260750287044,0.2319678667049777
low_energy,1.575,0.11883620733659972,0.713153614769388,0.0019114255032338934,0.2319678667049777
low_energy,1.5859375,0.11883620733659972,0.7131542071699482,0.0018817915975498367,0.2319678667049777
low_energy,1.5968749999999998,0.11883620733659972,0.7131547813219297,0.001852617122989092,0.2319678667049777
low_energy,1.6078124999999999,0.11883620733659972,0.7131553377878423,0.0018238949567323248,0.2319678667049777
low_energy,1.61875,0.11883620733659972,0.7131558771128403,0.001795618086389228,0.2319678667049777
low_energy,1.6296875,0.11883620733659972,0.7131563998252557,0.0017677796082865571,0.2319678667049777
low_energy,1.640625,0.11883620733659972,0.7131569064371197,0.0017403727257826185,0.2319678667049777
low_energy,1.6515624999999998,0.11883620733659972,0.7131573974446657,0.0017133907476078458,0.2319678667049777
low_energy,1.6624999999999999,0.11883620733659972,0.7131578733288184,0.0016868270862312185,0.2319678667049777
low_energy,1.6734375,0.11883620733659972,0.7131583345556659,0.001660675256251909,0.2319678667049777
low_energy,1.684375,0.11883620733659972,0.7131587815769183,0.0016349288728159106,0.2319678667049777
low_energy,1.6953125,0.11883620733659972,0.7131592148303526,0.0016095816500572013,0.2319678667049777
low_energy,1.7062499999999998,0.11883620733659972,0.7131596347402422,0.0015846273995630544,0.2319678667049777
low_energy,1.7171874999999999,0.11883620733659972,0.7131600417177746,0.0015600600288632471,0.2319678667049777
low_energy,1.728125,0.11883620733659972,0.7131604361614545,0.0015358735399425005,0.2319678667049777
low_energy,1.7390625,0.11883620733659972,0.7131608184574983,0.001512062027776151,0.2319678667049777
low_energy,1.75,0.11883620733659972,0.7131611889802096,0.0014886196788884976,0.2319678667049777
low_energy,1.7609374999999998,0.11883620733659972,0.713161548092351,0.0014655407699333822,0.2319678667049777
low_energy,1.7718749999999999,0.11883620733659972,0.7131618961454969,0.0014428196662969184,0.2319678667049777
low_energy,1.7828125,0.11883620733659972,0.713162233480381,0.0014204508207218136,0.2319678667049777
low_energy,1.79375,0.11883620733659972,0.7131625604272325,0.0013984287719530364,0.2319678667049777
low_energy,1.8046874999999998,0.11883620733659972,0.7131628773060964,0.0013767481434044382,0.2319678667049777
low_energy,1.8156249999999998,0.11883620733659972,0.7131631844271513,0.0013554036418461368,0.2319678667049777
low_energy,1.8265624999999999,0.11883620733659972,0.7131634820910114,0.0013343900561121613,0.2319678667049777
low_energy,1.8375,0.11883620733659972,0.7131637705890255,0.0013137022558281919,0.2319678667049777
low_energy,1.8484375,0.1188362073365997,0.7131640502035578,0.0012933351901589785,0.2319678667049777
low_energy,1.8593749999999998,0.1188362073365997,0.713164321208269,0.0012732838865752438,0.2319678667049777
low_energy,1.8703124999999998,0.11883620733659972,0.7131645838683843,0.0012535434496395714,0.2319678667049777
low_energy,1.8812499999999999,0.11883620733659969,0.7131648384409531,0.0012341090598113336,0.23196786670497768
low_energy,1.8921875,0.11883620733659972,0.7131650851750999,0.0012149759722699105,0.2319678667049777
low_energy,1.903125,0.1188362073365997,0.7131653243122723,0.0011961395157563115,0.2319678667049777
low_energy,1.9140624999999998,0.11883620733659972,0.7131655560864751,0.001177595091432726,0.2319678667049777
low_energy,1.9249999999999998,0.1188362073365997,0.7131657807245015,0.0011593381717596996,0.2319678667049777
low_energy,1.9359374999999999,0.11883620733659972,0.7131659984461529,0.001141364299390768,0.2319678667049777
low_energy,1.946875,0.1188362073365997,0.7131662094644581,0.001123669086084217,0.2319678667049777
low_energy,1.9578125,0.11883620733659969,0.7131664139858802,0.001106248211631744,0.23196786670497768
low_energy,1.9687499999999998,0.11883620733659972,0.7131666122105201,0.0010890974228036088,0.2319678667049777
low_energy,1.9796874999999998,0.11883620733659972,0.7131668043323109,0.0010722125323103515,0.2319678667049777
low_energy,1.9906249999999999,0.11883620733659972,0.7131669905392115,0.0010555894177803893,0.2319678667049777
low_energy,2.0015625,0.11883620733659972,0.7131671710133871,0.0010392240207535708,0.2319678667049777
low_energy,2.0124999999999997,0.11883620733659972,0.7131673459313899,0.001023112345690358,0.2319678667049777
low_energy,2.0234375,0.11883620733659972,0.7131675154643324,0.0010072504589963283,0.2319678667049777
low_energy,2.034375,0.11883620733659972,0.7131676797780543,0.000991634488061749,0.2319678667049777
low_energy,2.0453125,0.11883620733659972,0.7131678390332861,0.0009762606203161384,0.2319678667049777
low_energy,2.05625,0.11883620733659972,0.713167993385805,0.0009611251022974832,0.2319678667049777
low_energy,2.0671874999999997,0.11883620733659972,0.7131681429865891,0.0009462242387357767,0.2319678667049777
low_energy,2.078125,0.11883620733659972,0.7131682879819654,0.0009315543916508517,0.2319678667049777
low_energy,2.0890625,0.11883620733659972,0.7131684285137527,0.0009171119794642024,0.2319678667049777
low_energy,2.0999999999999996,0.11883620733659972,0.7131685647193994,0.0009028934761245722,0.2319678667049777
low_energy,2.1109375,0.11883620733659969,0.7131686967321207,0.0008888954102470592,0.23196786670497768
low_energy,2.1218749999999997,0.11883620733659969,0.7131688246810277,0.0008751143642655723,0.23196786670497768
low_energy,2.1328125,0.1188362073365997,0.7131689486912537,0.0008615469735984704,0.2319678667049777
low_energy,2.14375,0.1188362073365997,0.7131690688840774,0.0008481899258271641,0.2319678667049777
low_energy,2.1546874999999996,0.1188362073365997,0.7131691853770417,0.0008350399598872904,0.2319678667049777
low_energy,2.165625,0.1188362073365997,0.7131692982840689,0.0008220938652726273,0.2319678667049777
low_energy,2.1765624999999997,0.11883620733659972,0.7131694077155708,0.0008093484812512763,0.2319678667049777
low_energy,2.1875,0.1188362073365997,0.7131695137785596,0.0007968006960938911,0.2319678667049777
low_energy,2.1984375,0.1188362073365997,0.7131696165767509,0.000784447446314035,0.2319678667049777
low_energy,2.2093749999999996,0.11883620733659972,0.7131697162106665,0.0007722857159202234,0.2319678667049777
low_energy,2.2203125,0.11883620733659972,0.7131698127777298,0.000760312535679597,0.2319678667049777
low_energy,2.2312499999999997,0.11883620733659972,0.7131699063723649,0.0007485249823930007,0.2319678667049777
low_energy,2.2421875,0.1188362073365997,0.7131699970860885,0.0007369201781812496,0.2319678667049777
low_energy,2.253125,0.11883620733659972,0.7131700850075975,0.000725495289782524,0.2319678667049777
low_energy,2.2640624999999996,0.1188362073365997,0.713170170222857,0.0007142475278607285,0.2319678667049777
low_energy,2.275,0.11883620733659972,0.7131702528151848,0.0007031741463243424,0.2319678667049777
low_energy,2.2859374999999997,0.11883620733659972,0.7131703328653332,0.0006922724416560666,0.2319678667049777
low_energy,2.296875,0.11883620733659972,0.7131704104515666,0.0006815397522527966,0.2319678667049777
low_energy,2.3078125,0.1188362073365997,0.7131704856497391,0.0006709734577756976,0.2319678667049777
low_energy,2.3187499999999996,0.1188362073365997,0.713170558533371,0.0006605709785105773,0.2319678667049777
low_energy,2.3296875,0.1188362073365997,0.7131706291737153,0.0006503297747379455,0.2319678667049777
low_energy,2.3406249999999997,0.11883620733659972,0.7131706976398318,0.0006402473461130653,0.2319678667049777
low_energy,2.3515625,0.11883620733659972,0.7131707639986551,0.0006303212310554418,0.2319678667049777
low_energy,2.3625,0.11883620733659972,0.7131708283150576,0.0006205490061478303,0.2319678667049777
low_energy,2.3734374999999996,0.1188362073365997,0.7131708906519127,0.0006109282855445985,0.2319678667049777
low_energy,2.384375,0.11883620733659972,0.7131709510701609,0.0006014567203892207,0.2319678667049777
low_energy,2.3953124999999997,0.11883620733659972,0.7131710096288622,0.0005921319982407913,0.2319678667049777
low_energy,2.40625,0.1188362073365997,0.7131710663852608,0.0005829518425095326,0.2319678667049777
low_energy,2.4171875,0.1188362073365997,0.7131711213948382,0.0005739140119008779,0.2319678667049777
low_energy,2.4281249999999996,0.1188362073365997,0.7131711747113649,0.0005650162998683261,0.2319678667049777
low_energy,2.4390625,0.11883620733659972,0.7131712263869598,0.0005562565340747339,0.2319678667049777
low_energy,2.4499999999999997,0.11883620733659972,0.7131712764721339,0.0005476325758618505,0.2319678667049777
low_energy,2.4609375,0.11883620733659972,0.7131713250158427,0.0005391423197283196,0.2319678667049777
low_energy,2.471875,0.11883620733659972,0.7131713720655373,0.0005307836928155341,0.2319678667049777
low_energy,2.4828124999999996,0.1188362073365997,0.713171417667205,0.0005225546544015691,0.2319678667049777
low_energy,2.49375,0.11883620733659972,0.7131714618654187,0.0005144531954029696,0.2319678667049777
low_energy,2.5046874999999997,0.1188362073365997,0.713171504703378,0.0005064773378842535,0.2319678667049777
low_energy,2.515625,0.1188362073365997,0.7131715462229533,0.0004986251345749648,0.2319678667049777
low_energy,2.5265625,0.11883620733659972,0.7131715864647254,0.0004908946683942483,0.2319678667049777
low_energy,2.5374999999999996,0.1188362073365997,0.713171625468025,0.0004832840519828907,0.2319678667049777
low_energy,2.5484375,0.1188362073365997,0.7131716632709735,0.00047579142724243906,0.2319678667049777
low_energy,2.5593749999999997,0.11883620733659969,0.713171699910518,0.0004684149648815916,0.23196786670497768
low_energy,2.5703125,0.1188362073365997,0.7131717354224674,0.000461152863969555,0.2319678667049777
low_energy,2.58125,0.1188362073365997,0.7131717698415284,0.0004540033514964237,0.2319678667049777
low_energy,2.5921874999999996,0.1188362073365997,0.7131718032013408,0.0004469646819402484,0.2319678667049777
low_energy,2.603125,0.1188362073365997,0.7131718355345059,0.00044003513684087725,0.2319678667049777
low_energy,2.6140624999999997,0.11883620733659972,0.7131718668726245,0.00043321302438042997,0.2319678667049777
low_energy,2.625,0.1188362073365997,0.7131718972463212,0.0004264966789702118,0.2319678667049777
low_energy,2.6359375,0.11883620733659972,0.7131719266852812,0.0004198844608441221,0.2319678667049777
low_energy,2.6468749999999996,0.11883620733659972,0.713171955218274,0.00041337475565822457,0.2319678667049777
low_energy,2.6578125,0.11883620733659972,0.7131719828731828,0.0004069659740967013,0.2319678667049777
low_energy,2.6687499999999997,0.11883620733659972,0.7131720096770344,0.00040065655148377455,0.2319678667049777
low_energy,2.6796875,0.1188362073365997,0.7131720356560225,0.00039444494740176195,0.2319678667049777
low_energy,2.690625,0.11883620733659972,0.7131720608355336,0.0003883296453148777,0.2319678667049777
low_energy,2.7015624999999996,0.11883620733659972,0.7131720852401744,0.000382309152199084,0.2319678667049777
low_energy,2.7125,0.11883620733659972,0.7131721088937931,0.0003763819981775218,0.2319678667049777
low_energy,2.7234374999999997,0.1188362073365997,0.7131721318195041,0.0003705467361616588,0.2319678667049777
low_energy,2.734375,0.11883620733659972,0.7131721540397108,0.00036480194149801637,0.2319678667049777
low_energy,2.7453125,0.11883620733659972,0.7131721755761259,0.0003591462116202815,0.2319678667049777
low_energy,2.7562499999999996,0.1188362073365997,0.7131721964497941,0.00035357816570694145,0.2319678667049777
low_energy,2.7671875,0.1188362073365997,0.7131722166811129,0.000348096444344137,0.2319678667049777
low_energy,2.7781249999999997,0.11883620733659972,0.7131722362898506,0.00034269970919376114,0.2319678667049777
low_energy,2.7890625,0.11883620733659972,0.7131722552951694,0.0003373866426666927,0.2319678667049777
low_energy,2.8,0.1188362073365997,0.7131722737156396,0.0003321559476011926,0.2319678667049777
low_energy,2.8109374999999996,0.11883620733659972,0.7131722915692602,0.00032700634694610153,0.2319678667049777
low_energy,2.821875,0.1188362073365997,0.7131723088734764,0.00032193658344911724,0.2319678667049777
low_energy,2.8328124999999997,0.11883620733659969,0.7131723256451965,0.00031694541934984555,0.23196786670497768
low_energy,2.84375,0.1188362073365997,0.7131723419008087,0.0003120316360775699,0.2319678667049777
low_energy,2.8546875,0.1188362073365997,0.7131723576561966,0.00030719403395373934,0.2319678667049777
low_energy,2.8656249999999996,0.1188362073365997,0.7131723729267538,0.00030243143189914723,0.2319678667049777
low_energy,2.8765625,0.11883620733659969,0.7131723877274019,0.00029774266714549524,0.23196786670497768
low_energy,2.8874999999999997,0.11883620733659969,0.7131724020726019,0.00029312659495153714,0.23196786670497768
low_energy,2.8984375,0.1188362073365997,0.7131724159763702,0.0002885820883235801,0.2319678667049777
low_energy,2.909375,0.1188362073365997,0.7131724294522916,0.0002841080377403715,0.2319678667049777
low_energy,2.9203124999999996,0.1188362073365997,0.7131724425135337,0.00027970335088220444,0.2319678667049777
low_energy,2.93125,0.11883620733659972,0.7131724551728573,0.00027536695236415887,0.2319678667049777
low_energy,2.9421874999999997,0.1188362073365997,0.7131724674426309,0.00027109778347367275,0.2319678667049777
low_energy,2.953125,0.1188362073365997,0.7131724793348433,0.00026689480191199877,0.2319678667049777
low_energy,2.9640625,0.11883620733659969,0.7131724908611137,0.00026275698153968574,0.23196786670497768
low_energy,2.9749999999999996,0.11883620733659969,0.7131725020327031,0.00025868331212614004,0.23196786670497768
low_energy,2.9859375,0.1188362073365997,0.7131725128605263,0.00025467279910293406,0.2319678667049777
low_energy,2.9968749999999997,0.11883620733659969,0.7131725233551625,0.0002507244633210004,0.23196786670497768
low_energy,3.0078125,0.11883620733659972,0.7131725335268652,0.0002468373408115454,0.2319678667049777
low_energy,3.01875,0.1188362073365997,0.7131725433855723,0.00024301048255076507,0.2319678667049777
low_energy,3.0296874999999996,0.11883620733659969,0.7131725529409154,0.00023924295422808606,0.23196786670497768
low_energy,3.040625,0.1188362073365997,0.71317256220223,0.00023553383601804256,0.2319678667049777
low_energy,3.0515624999999997,0.1188362073365997,0.7131725711785648,0.00023188222235578926,0.2319678667049777
low_energy,3.0625,0.11883620733659969,0.7131725798786893,0.0002282872217159726,0.23196786670497768
low_energy,3.0734375,0.1188362073365997,0.7131725883111032,0.0002247479563950161,0.2319678667049777
low_energy,3.0843749999999996,0.1188362073365997,0.713172596484045,0.00022126356229687505,0.2319678667049777
low_energy,3.0953125,0.1188362073365997,0.7131726044054986,0.00021783318872212187,0.2319678667049777
low_energy,3.1062499999999997,0.1188362073365997,0.7131726120832038,0.00021445599816014016,0.2319678667049777
low_energy,3.1171875,0.1188362073365997,0.7131726195246613,0.00021113116608476035,0.2319678667049777
low_energy,3.128125,0.1188362073365997,0.7131726267371412,0.00020785788075286526,0.2319678667049777
