time,amplitude,gamma,temperature,total_energy,field_work,heat_work,energy_residual,incorrect_residual_without_field_work
0.38125000000000003,0.73525,0.11691118786645051,0.14155615985533268,-0.2908931666700665,0.013589339452388969,0.015250000000000012,-5.123852730992695e-14,0.01358933945233773
0.3875,0.7354999999999999,0.11715363880682837,0.14205845157195646,-0.2904500517884248,0.013782454334031486,0.015500000000000012,-5.208507236620363e-14,0.013782454333979401
0.39375000000000004,0.73575,0.11739443644379541,0.1425561161639337,-0.29000844645190244,0.013974059670554572,0.01575000000000001,-5.279457426787815e-14,0.01397405967050178
0.4,0.736,0.1176335575687742,0.14304929284385648,-0.2895683749443419,0.014164131178115933,0.01600000000000001,-5.362030264244311e-14,0.014164131178062315
0.40625,0.73625,0.11787097913477301,0.1435381150526845,-0.289129861391453,0.014352644731005544,0.01625000000000001,-5.4355825396257273e-14,0.01435264473095119
0.41250000000000003,0.7364999999999999,0.11810667825860716,0.14402271078741888,-0.2886929297587067,0.014539576363752686,0.01650000000000001,-5.516767598301442e-14,0.014539576363697519
0.41875,0.73675,0.1183406322231045,0.14450320290533977,-0.28825760384924587,0.014724902273214316,0.01675000000000001,-5.597258767586766e-14,0.014724902273158345
0.42500000000000004,0.737,0.11857281847929503,0.14497970940680738,-0.2878239073018162,0.014908598820644828,0.01700000000000001,-5.678790770957676e-14,0.01490859882058804
0.43125,0.73725,0.1188032146485841,0.14545234369842855,-0.28739186358871444,0.015090642533747334,0.017250000000000012,-5.75546554859585e-14,0.015090642533689778
0.4375,0.7374999999999999,0.11903179852490937,0.14592121483821574,-0.2869614960137561,0.015271010108706481,0.017500000000000012,-5.835956717881174e-14,0.015271010108648123
0.44375000000000003,0.73775,0.1192585480768811,0.14638642776420943,-0.2865328277102604,0.015449678412202905,0.017750000000000012,-5.9088151038722e-14,0.015449678412143817
0.45,0.738,0.11948344144990551,0.14684808350789513,-0.2861058816390547,0.015626624483409342,0.018000000000000013,-5.983408213339203e-14,0.01562662448334951
0.45625000000000004,0.73825,0.11970645696829124,0.147306279393623,-0.2856806805864963,0.01580182553596846,0.018250000000000013,-6.056266599330229e-14,0.015801825535907896
0.4625,0.7384999999999999,0.11992757313733846,0.14776110922512622,-0.2852572471625132,0.015975258959952412,0.018500000000000013,-6.141614994348288e-14,0.015975258959890996
0.46875,0.73875,0.12014676864541056,0.14821266346013515,-0.28483560379866213,0.016146902323804176,0.018750000000000013,-6.209269209911383e-14,0.016146902323742083
0.47500000000000003,0.739,0.12036402236598825,0.14866102937399478,-0.2844157727462064,0.016316733376260682,0.019000000000000013,-6.285597042854363e-14,0.016316733376197826
0.48125,0.73925,0.12057931335970579,0.1491062912131131,-0.28399777607421006,0.016484730048257734,0.019250000000000014,-6.358455428845389e-14,0.01648473004819415
0.48750000000000004,0.7394999999999999,0.12079262087636908,0.14954853033899573,-0.2835816356676517,0.016650870454816752,0.019500000000000014,-6.425068810322898e-14,0.0166508704547525
0.49375,0.73975,0.12100392435695571,0.14998782536355668,-0.28316737322555596,0.016815132896913332,0.019750000000000014,-6.508335537169785e-14,0.01681513289684825
0.5,0.74,0.12121320343559643,0.1504242522763392,-0.28275501025914235,0.016977495863327627,0.020000000000000014,-6.576336697428076e-14,0.016977495863261863
0.50625,0.74025,0.12142043794153805,0.15085788456421556,-0.28234456808999403,0.01713793803247657,0.020250000000000015,-6.638786742563241e-14,0.01713793803241018
0.5125000000000001,0.7404999999999999,0.12162560790108756,0.1512887933241089,-0.28193606784824343,0.017296438274227863,0.020500000000000015,-6.708522626297508e-14,0.017296438274160778
0.51875,0.74075,0.12182869353953725,0.15171704736924446,-0.2815295304707764,0.01745297565169585,0.020750000000000015,-6.802891583390647e-14,0.01745297565162782
0.525,0.741,0.12202967528307057,0.15214271332928886,-0.2811249766994538,0.017607529423019103,0.021000000000000015,-6.869158020172961e-14,0.01760752942295041
0.53125,0.74125,0.12222853376064878,0.15256585574491902,-0.28072242707935363,0.017760079043119863,0.021250000000000015,-6.928485563051368e-14,0.01776007904305058
0.5375,0.7414999999999999,0.1224252498058779,0.1529865371571015,-0.28032190195702905,0.01791060416544523,0.021500000000000016,-7.007242008860715e-14,0.017910604165375158
0.5437500000000001,0.74175,0.12261980445885609,0.15340481819147117,-0.2799234214787847,0.018059084643690087,0.021750000000000016,-7.05616121088326e-14,0.018059084643619525
0.55,0.742,0.12281217896800094,0.1538207576381258,-0.2795270055889738,0.018205500533501794,0.022000000000000016,-7.139427937730147e-14,0.0182055005334304
0.55625,0.74225,0.12300235479185685,0.15423441252713457,-0.27913267402830955,0.018349832094166588,0.022250000000000016,-7.192510476095038e-14,0.018349832094094663
0.5625,0.7424999999999999,0.12319031360088212,0.1546458382000354,-0.27874044633219924,0.018492059790277675,0.022500000000000017,-7.270919977209189e-14,0.018492059790204966
0.56875,0.74275,0.1233760372792155,0.15505508837613308,-0.2783503418292799,0.018632164293190354,0.022750000000000017,-6.606867830605267e-14,0.018632164293124285
0.5750000000000001,0.743,0.12355950792642235,0.1554622152178766,-0.2779623796396079,0.018770126482863067,0.023000000000000017,-6.67625676964434e-14,0.018770126482796304
0.58125,0.74325,0.12374070785921981,0.15586726939468568,-0.27757657867267754,0.018905927449794014,0.023250000000000017,-6.734890423132356e-14,0.018905927449726665
0.5875,0.7434999999999999,0.12391961961318122,0.15627030013810356,-0.2771929576261959,0.019039548496276367,0.023500000000000017,-6.804973251561819e-14,0.019039548496208317
0.59375,0.74375,0.12409622594441935,0.15667135529668477,-0.27681153498450994,0.019170971137962914,0.023750000000000018,-6.864994683830616e-14,0.019170971137894264
0.6000000000000001,0.744,0.12427050983124843,0.1570704813881819,-0.2764323290170496,0.019300177105423946,0.024000000000000018,-6.935424456955275e-14,0.01930017710535459
0.6062500000000001,0.74425,0.1244424544758247,0.1574677236491623,-0.2760553577767874,0.019427148345686717,0.024250000000000018,-6.992323386967314e-14,0.019427148345616794
0.6125,0.7444999999999999,0.12461204330576542,0.15786312608220573,-0.2756806390987183,0.019551867023756424,0.02450000000000002,-7.053385653321698e-14,0.01955186702368589
0.61875,0.74475,0.1247792599757462,0.15825673150082464,-0.27530819059835676,0.01967431552411869,0.02475000000000002,-7.124509315836747e-14,0.019674315524047446
0.625,0.745,0.12494408836907636,0.15864858157223874,-0.2749380296702525,0.019794476452223514,0.02500000000000002,-7.180020467068005e-14,0.019794476452151714
0.6312500000000001,0.74525,0.1251065125992523,0.15903871685812718,-0.274570173486526,0.01991233263595066,0.02525000000000002,-7.246980793240709e-14,0.01991233263587819
