time,amplitude,temperature,total_energy,vacuum_energy,excitation_energy,converted_heat,energy_residual
0.825,0.6787528350662725,0.23542843911451578,-0.30938198188883026,-0.4088752373033607,0.0994932554145304,0.03779304875830295,2.8716473643441986e-12
0.84375,0.6803171755743703,0.23620929872594196,-0.3093819818887883,-0.4096966282069119,0.10031464631812362,0.038445627004432874,2.9136137946750296e-12
0.8624999999999999,0.6818722462761737,0.23698138328657736,-0.309381981888747,-0.41051016946679353,0.10112818757804651,0.03909049420761257,2.9549140911910854e-12
0.88125,0.6834180946021061,0.23774483284815515,-0.30938198188870647,-0.4113159279908222,0.10193394610211576,0.03972773530049565,2.9954372315899036e-12
0.8999999999999999,0.6849547678350665,0.23849978388711804,-0.3093819818886666,-0.4121139703474407,0.10273198845877406,0.04035743439495606,3.0352942381739467e-12
0.91875,0.6864823131095278,0.23924636944450703,-0.30938198188862737,-0.4129043627614106,0.10352238087278327,0.04097967478782614,3.074540622094446e-12
0.9375,0.6880007774106554,0.2399847192584982,-0.30938198188858884,-0.41368717110970427,0.10430518922111541,0.041594538966634544,3.113065361048939e-12
0.9562499999999999,0.6895102075734438,0.24071495989005987,-0.3093819818885509,-0.4144624609175874,0.10508047902903653,0.04220210861534393,3.150979477339888e-12
0.975,0.6910106502818748,0.24143721484216973,-0.3093819818885136,-0.41523029735489336,0.10584831546637974,0.04280246462008813,3.1882829709672933e-12
0.9937499999999999,0.6925021520680952,0.2421516046729966,-0.309381981888477,-0.41599074523247975,0.10660876334400275,0.043395687074908616,3.2249203307799235e-12
1.0125,0.6939847593116172,0.2428582471034229,-0.30938198188844085,-0.4167438689988669,0.10736188711042605,0.04398185528748973,3.2610580902314723e-12
1.03125,0.6954585182385398,0.24355725711925552,-0.3093819818884055,-0.4174897327370526,0.10810775084864713,0.044561047784892296,3.2964186935657835e-12
1.05,0.696923474920792,0.24424874706844862,-0.30938198188837074,-0.41822840016149776,0.10884641827312705,0.04513334231928502,3.331168674236551e-12
1.0687499999999999,0.698379675275399,0.24493282675363906,-0.3093819818883364,-0.4189599346152814,0.10957795272694502,0.04569881587367309,3.3655300768486995e-12
1.0875,0.6998271650637704,0.24560960352026967,-0.30938198188830257,-0.41968439906741956,0.11030241717911694,0.04625754466762334,3.3993363679485356e-12
1.10625,0.7012659898910109,0.24627918234056556,-0.3093819818882694,-0.4204018561103432,0.11101987422207382,0.04680960416298533,3.4325320363848277e-12
1.125,0.7026961952052537,0.24694166589360184,-0.3093819818882366,-0.4211123679575332,0.11173038606929658,0.04735506906960755,3.46528361561127e-12
1.14375,0.7041178262970171,0.24759715464167864,-0.3093819818882046,-0.4218159964413071,0.11243401455310248,0.04789401335104809,3.4973135498717056e-12
1.1624999999999999,0.7055309282985825,0.24824574690326132,-0.3093819818881732,-0.42251280301075433,0.11313082112258116,0.048426510230279024,3.5287328614685975e-12
1.18125,0.7069355461833957,0.2488875389225667,-0.30938198188814225,-0.4232028487298158,0.11382086684167353,0.048952632195383615,3.559652572704408e-12
1.2,0.7083317247654907,0.24952262493612976,-0.3093819818881118,-0.42388619427550456,0.11450421238739278,0.04947245100524575,3.5901281947303687e-12
1.21875,0.7097195086989353,0.2501510972364079,-0.3093819818880819,-0.42456289993626395,0.11518091804818203,0.04998603769523065,3.6199931940927854e-12
1.2375,0.711098942477299,0.2507730462326281,-0.3093819818880524,-0.42523302561045834,0.11585104372240596,0.05049346258285616,3.6495251265478146e-12
1.2562499999999999,0.7124700704331428,0.2513885605090189,-0.30938198188802335,-0.4258966308049956,0.11651464891697227,0.05099479527345384,3.6785574586417624e-12
1.275,0.7138329367375307,0.2519977268805666,-0.3093819818879948,-0.42655377463407484,0.11717179274608,0.05149010466581893,3.707090190374629e-12
1.29375,0.7151875853995623,0.25260063044642694,-0.3093819818879668,-0.4272045158180578,0.117822533930091,0.051979458957848654,3.735123321746414e-12
1.3125,0.7165340602659274,0.25319735464111565,-0.3093819818879392,-0.42784891268246045,0.11846693079452125,0.052462925652167834,3.762712363908349e-12
1.33125,0.7178724050204806,0.2537879812835927,-0.3093819818879119,-0.42848702315706083,0.11910504126914895,0.052940571561741236,3.790023850314128e-12
1.3499999999999999,0.719202663183837,0.25437259062434825,-0.3093819818878852,-0.429118904775121,0.11973692288723582,0.05341246281547178,3.816724714056363e-12
1.36875,0.7205248781129886,0.2549512613905928,-0.30938198188785887,-0.4297446146727178,0.12036263278485891,0.053878664863783975,3.843036999739979e-12
1.3875,0.72183909300094,0.2555240708296465,-0.3093819818878329,-0.43036420958818233,0.12098222770034944,0.054339242484191745,3.869016218516208e-12
1.40625,0.7231453508763643,0.25609109475061737,-0.3093819818878074,-0.4309777458616433,0.12159576397383584,0.05479425978685002,3.894495836931355e-12
1.425,0.7244436946032792,0.2566524075644533,-0.30938198188778226,-0.4315852794346701,0.12220329754688786,0.05524378022008938,3.919642388439115e-12
1.4437499999999999,0.7257341668807403,0.2572080823224479,-0.30938198188775756,-0.4321868658500168,0.12280488396225922,0.05568786657593301,3.944344850737025e-12
1.4625,0.7270168102425556,0.2577581907532744,-0.3093819818877333,-0.4327825602514588,0.12340057836372548,0.05612658099559542,3.9686032238250846e-12
1.48125,0.7282916670570166,0.2583028032986183,-0.3093819818877094,-0.4333724173837239,0.12399043549601453,0.05655998497496216,3.992528530005757e-12
1.5,0.7295587795266492,0.25884198914747675,-0.30938198188768573,-0.4339564915925131,0.12457450970482736,0.05698813937005,4.0161762804302725e-12
1.51875,0.7308181896879807,0.2593758162691855,-0.3093819818876625,-0.43453483682460803,0.1251528549369455,0.05741110440244691,4.039379941644938e-12
1.5374999999999999,0.7320699394113265,0.2599043514452352,-0.30938198188763966,-0.4351075066280634,0.12572552474042373,0.057828939664731294,4.0622505359522165e-12
1.55625,0.7333140704005918,0.2604276602999312,-0.3093819818876173,-0.43567455415248174,0.12629257226486446,0.058241704125869875,4.0846215298984134e-12
1.575,0.7345506241930922,0.26094580732995054,-0.3093819818875952,-0.436236032149367,0.12685405026177182,0.058649456136593656,4.106714968088454e-12
1.59375,0.7357796421593897,0.2614588559328472,-0.30938198188757343,-0.43679199297255644,0.127410011084983,0.05905225343475149,4.128475339371107e-12
1.6125,0.7370011655031452,0.2619668684345513,-0.30938198188755195,-0.43734248857872615,0.12796050669117418,0.05945015315064072,4.149958154897604e-12
1.6312499999999999,0.7382152352609873,0.2624699061159093,-0.3093819818875309,-0.43788757052796995,0.12850558864043904,0.05984321181231432,4.170996881214251e-12
1.65,0.7394218923023969,0.26296802923830476,-0.3093819818875101,-0.4384272899844474,0.1290453080969373,0.060231485350864186,4.191813562925972e-12
1.66875,0.7406211773296063,0.26346129706840377,-0.30938198188748967,-0.43896169771710075,0.12957971582961111,0.06061502910567999,4.212241666579075e-12
1.6875,0.7418131308775145,0.2639497679020596,-0.30938198188746946,-0.439490844100437,0.13010886221296747,0.060993897829683286,4.232447725627253e-12
1.70625,0.7429977933136165,0.2644334990874151,-0.3093819818874498,-0.44001477911537357,0.13063279722792379,0.06136814569453627,4.252098673163118e-12
1.7249999999999999,0.744175204837947,0.26491254704723627,-0.30938198188743027,-0.44053355235014546,0.13115157046271522,0.06173782629582499,4.271638598396521e-12
1.74375,0.7453454054830391,0.26538696730050954,-0.30938198188741106,-0.44104721300127264,0.13166523111386155,0.062102992658216484,4.290845456722536e-12
1.7625,0.7465084351138959,0.26585681448333437,-0.3093819818873921,-0.44155580987458337,0.13217382798719127,0.06246369724058943,4.3098302704436264e-12
1.78125,0.7476643334279764,0.2663221423691397,-0.3093819818873734,-0.4420593913862948,0.13267740949892134,0.06281999194113816,4.328482017257329e-12
1.7999999999999998,0.7488131399551947,0.2667830038882528,-0.3093819818873552,-0.442558005564146,0.13317602367679077,0.06317192810244945,4.346689674861182e-12
1.8187499999999999,0.7499548940579313,0.2672394511468469,-0.3093819818873371,-0.4430517000485826,0.13366971816124548,0.06351955651655197,4.364786310162572e-12
1.8375,0.7510896349310585,0.2676915354452925,-0.3093819818873194,-0.44354052209399314,0.13415854020667373,0.0638629274299379,4.382494367405343e-12
1.85625,0.7522174016019779,0.2681393072959374,-0.3093819818873018,-0.44402451856999114,0.13464253668268936,0.06420209054855662,4.400091402345652e-12
1.875,0.7533382329306695,0.2685828164403369,-0.3093819818872846,-0.44450373596274617,0.13512175407546154,0.06453709504277998,4.4172998592273416e-12
1.8937499999999998,0.7544521676097533,0.2690221118659571,-0.30938198188726773,-0.4449782203763573,0.13559623848908958,0.0648679895523391,4.434175249201644e-12
1.9124999999999999,0.755559244164563,0.2694572418223716,-0.30938198188725097,-0.44544801753427143,0.13606603564702044,0.06519482219123235,4.450939616873484e-12
1.93125,0.7566595009532305,0.26988825383697096,-0.30938198188723454,-0.4459131727807429,0.13653119089350832,0.06551764055260414,4.467370917637936e-12
1.95,0.7577529761667822,0.27031519473020527,-0.3093819818872183,-0.4463737310823321,0.13699174919511378,0.06583649171359467,4.4835801737974634e-12
