comparison,family,cell,time,absolute,reference_norm,relative_percent,original_norm_score,comparison_defined,roundoff_limited
one_time_160_vs_1280,amplitudes,all,0.0,0.0,0.6,0.0,0.0,True,True
one_time_160_vs_1280,amplitudes,0,0.0,0.0,0.6,0.0,0.0,True,True
one_time_160_vs_1280,excitation_energy,all,0.0,0.0,0.4355244423000407,0.0,0.0,True,True
one_time_160_vs_1280,excitation_energy,0,0.0,0.0,0.4355244423000407,0.0,0.0,True,True
one_time_160_vs_1280,electron_energy,all,0.0,0.0,0.0716272177442841,0.0,0.0,True,True
one_time_160_vs_1280,electron_energy,0,0.0,0.0,0.0716272177442841,0.0,0.0,True,True
one_time_160_vs_1280,phonon_energy,all,0.0,0.0,0.15189362580766444,0.0,0.0,True,True
one_time_160_vs_1280,phonon_energy,0,0.0,0.0,0.15189362580766444,0.0,0.0,True,True
one_time_160_vs_1280,escape,all,0.0,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.0,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.0,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.0,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.0,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,0,0.0,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,condensate_heat,all,0.0,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,condensate_heat,0,0.0,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,transport,all,0.0,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.0,0.0,0.43501693816189557,0.0,0.0,True,True
one_time_160_vs_1280,electronic_population,0,0.0,0.0,0.43501693816189557,0.0,0.0,True,True
one_time_160_vs_1280,phonon_population,all,0.0,0.0,0.055839916221101904,0.0,0.0,True,True
one_time_160_vs_1280,phonon_population,0,0.0,0.0,0.055839916221101904,0.0,0.0,True,True
one_time_160_vs_1280,amplitudes,all,0.0125,1.8138547330792676e-09,0.6034542359693975,3.005786727415154e-07,3.0057867274151544e-09,True,False
one_time_160_vs_1280,amplitudes,0,0.0125,1.8138547330792676e-09,0.6034542359693975,3.005786727415154e-07,3.0057867274151544e-09,True,False
one_time_160_vs_1280,excitation_energy,all,0.0125,5.074003883720479e-09,0.43810434087634476,1.1581724740665421e-06,1.158172474066542e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.0125,5.074003883720479e-09,0.43810434087634476,1.1581724740665421e-06,1.158172474066542e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.0125,3.968293527112365e-09,0.07209556119699662,5.504213381832553e-06,5.504213381832553e-08,True,False
one_time_160_vs_1280,electron_energy,0,0.0125,3.968293527112365e-09,0.07209556119699662,5.504213381832553e-06,5.504213381832553e-08,True,False
one_time_160_vs_1280,phonon_energy,all,0.0125,1.1712976422106891e-09,0.1514252823603402,7.73515243923008e-07,7.73515243923008e-09,True,False
one_time_160_vs_1280,phonon_energy,0,0.0125,1.1712976422106891e-09,0.1514252823603402,7.73515243923008e-07,7.73515243923008e-09,True,False
one_time_160_vs_1280,escape,all,0.0125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.0125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.0125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.0125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.0125,1.171297687096659e-09,0.0004683434473241688,0.00025009374931767394,2.5009374931767394e-06,True,False
one_time_160_vs_1280,electron_to_phonon,0,0.0125,1.171297687096659e-09,0.0004683434473241688,0.00025009374931767394,2.5009374931767394e-06,True,False
one_time_160_vs_1280,condensate_heat,all,0.0125,2.3961162739279812e-09,0.001176203540158584,0.00020371612498334428,2.037161249833443e-06,True,False
one_time_160_vs_1280,condensate_heat,0,0.0125,2.3961162739279812e-09,0.001176203540158584,0.00020371612498334428,2.037161249833443e-06,True,False
one_time_160_vs_1280,transport,all,0.0125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.0125,6.063201383028519e-09,0.4376522022780971,1.3853926363143905e-06,1.3853926363143905e-08,True,False
one_time_160_vs_1280,electronic_population,0,0.0125,6.063201383028519e-09,0.4376522022780971,1.3853926363143905e-06,1.3853926363143905e-08,True,False
one_time_160_vs_1280,phonon_population,all,0.0125,1.002283538944783e-06,0.055755471282603594,0.0017976415872526363,1.7976415872526363e-05,True,False
one_time_160_vs_1280,phonon_population,0,0.0125,1.002283538944783e-06,0.055755471282603594,0.0017976415872526363,1.7976415872526363e-05,True,False
one_time_160_vs_1280,amplitudes,all,0.025,3.513966895241083e-09,0.6068284471288448,5.790708909358332e-07,5.790708909358332e-09,True,False
one_time_160_vs_1280,amplitudes,0,0.025,3.513966895241083e-09,0.6068284471288448,5.790708909358332e-07,5.790708909358332e-09,True,False
one_time_160_vs_1280,excitation_energy,all,0.025,1.0096664004866085e-08,0.4406144855729113,2.291496157176459e-06,2.2914961571764588e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.025,1.0096664004866085e-08,0.4406144855729113,2.291496157176459e-06,2.2914961571764588e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.025,7.96638227607005e-09,0.07255447155664363,1.0979863963106197e-05,1.0979863963106197e-07,True,False
one_time_160_vs_1280,electron_energy,0,0.025,7.96638227607005e-09,0.07255447155664363,1.0979863963106197e-05,1.0979863963106197e-07,True,False
one_time_160_vs_1280,phonon_energy,all,0.025,2.530270243328303e-09,0.1509663720057775,1.6760489171929423e-06,1.6760489171929424e-08,True,False
one_time_160_vs_1280,phonon_energy,0,0.025,2.530270243328303e-09,0.1509663720057775,1.6760489171929423e-06,1.6760489171929424e-08,True,False
one_time_160_vs_1280,escape,all,0.025,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.025,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.025,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.025,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.025,2.53027037646833e-09,0.0009272538018867647,0.0002728778648650204,2.728778648650204e-06,True,False
one_time_160_vs_1280,electron_to_phonon,0,0.025,2.53027037646833e-09,0.0009272538018867647,0.0002728778648650204,2.728778648650204e-06,True,False
one_time_160_vs_1280,condensate_heat,all,0.025,4.628880168056071e-09,0.0023006957980994834,0.00020119479384800944,2.0119479384800942e-06,True,False
one_time_160_vs_1280,condensate_heat,0,0.025,4.628880168056071e-09,0.0023006957980994834,0.00020119479384800944,2.0119479384800942e-06,True,False
one_time_160_vs_1280,transport,all,0.025,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.025,1.1836085950303947e-08,0.44018737783487116,2.6888744535387504e-06,2.6888744535387504e-08,True,False
one_time_160_vs_1280,electronic_population,0,0.025,1.1836085950303947e-08,0.44018737783487116,2.6888744535387504e-06,2.6888744535387504e-08,True,False
one_time_160_vs_1280,phonon_population,all,0.025,1.3170240016146844e-06,0.055674773393942625,0.0023655668830400225,2.3655668830400226e-05,True,False
one_time_160_vs_1280,phonon_population,0,0.025,1.3170240016146844e-06,0.055674773393942625,0.0023655668830400225,2.3655668830400226e-05,True,False
one_time_160_vs_1280,amplitudes,all,0.037500000000000006,5.105560862972425e-09,0.610124797674579,8.368059915662644e-07,8.368059915662644e-09,True,False
one_time_160_vs_1280,amplitudes,0,0.037500000000000006,5.105560862972425e-09,0.610124797674579,8.368059915662644e-07,8.368059915662644e-09,True,False
one_time_160_vs_1280,excitation_energy,all,0.037500000000000006,1.5184115353950034e-08,0.44305704596943674,3.4271242252171465e-06,3.427124225217146e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.037500000000000006,1.5184115353950034e-08,0.44305704596943674,3.4271242252171465e-06,3.427124225217146e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.037500000000000006,1.2105894786618165e-08,0.0730041343208318,1.658247837501408e-05,1.658247837501408e-07,True,False
one_time_160_vs_1280,electron_energy,0,0.037500000000000006,1.2105894786618165e-08,0.0730041343208318,1.658247837501408e-05,1.658247837501408e-07,True,False
one_time_160_vs_1280,phonon_energy,all,0.037500000000000006,4.17915135830782e-09,0.15051670924638846,2.7765364916839596e-06,2.7765364916839594e-08,True,False
one_time_160_vs_1280,phonon_energy,0,0.037500000000000006,4.17915135830782e-09,0.15051670924638846,2.7765364916839596e-06,2.7765364916839594e-08,True,False
one_time_160_vs_1280,escape,all,0.037500000000000006,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.037500000000000006,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.037500000000000006,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.037500000000000006,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.037500000000000006,4.1791515551989344e-09,0.0013769165612757019,0.0003035152363427879,3.035152363427879e-06,True,False
one_time_160_vs_1280,electron_to_phonon,0,0.037500000000000006,4.1791515551989344e-09,0.0013769165612757019,0.0003035152363427879,3.035152363427879e-06,True,False
one_time_160_vs_1280,condensate_heat,all,0.037500000000000006,6.7083332317904865e-09,0.0033758985737839873,0.0001987125230563793,1.987125230563793e-06,True,False
one_time_160_vs_1280,condensate_heat,0,0.037500000000000006,6.7083332317904865e-09,0.0033758985737839873,0.0001987125230563793,1.987125230563793e-06,True,False
one_time_160_vs_1280,transport,all,0.037500000000000006,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.037500000000000006,1.745004036104218e-08,0.44262697255105743,3.942380705014379e-06,3.9423807050143786e-08,True,False
one_time_160_vs_1280,electronic_population,0,0.037500000000000006,1.745004036104218e-08,0.44262697255105743,3.942380705014379e-06,3.9423807050143786e-08,True,False
one_time_160_vs_1280,phonon_population,all,0.037500000000000006,1.6219168454620146e-06,0.055597737008461316,0.0029172353637616187,2.9172353637616188e-05,True,False
one_time_160_vs_1280,phonon_population,0,0.037500000000000006,1.6219168454620146e-06,0.055597737008461316,0.0029172353637616187,2.9172353637616188e-05,True,False
one_time_160_vs_1280,amplitudes,all,0.05,6.593748658190179e-09,0.6133453803762778,1.0750466000322719e-06,1.0750466000322718e-08,True,False
one_time_160_vs_1280,amplitudes,0,0.05,6.593748658190179e-09,0.6133453803762778,1.0750466000322719e-06,1.0750466000322718e-08,True,False
one_time_160_vs_1280,excitation_energy,all,0.05,1.9445143994989422e-08,0.44543411897132423,4.365436585750461e-06,4.3654365857504606e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.05,1.9445143994989422e-08,0.44543411897132423,4.365436585750461e-06,4.3654365857504606e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.05,1.5491270877188157e-08,0.07344473443076754,2.1092418669974165e-05,2.1092418669974165e-07,True,False
one_time_160_vs_1280,electron_energy,0,0.05,1.5491270877188157e-08,0.07344473443076754,2.1092418669974165e-05,2.1092418669974165e-07,True,False
one_time_160_vs_1280,phonon_energy,all,0.05,5.2128238114956815e-09,0.15007610914098407,3.473453463934533e-06,3.473453463934533e-08,True,False
one_time_160_vs_1280,phonon_energy,0,0.05,5.2128238114956815e-09,0.15007610914098407,3.473453463934533e-06,3.473453463934533e-08,True,False
one_time_160_vs_1280,escape,all,0.05,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.05,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.05,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.05,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.05,5.2128241059649916e-09,0.0018175166666800208,0.0002868102505759704,2.8681025057597036e-06,True,False
one_time_160_vs_1280,electron_to_phonon,0,0.05,5.2128241059649916e-09,0.0018175166666800208,0.0002868102505759704,2.8681025057597036e-06,True,False
one_time_160_vs_1280,condensate_heat,all,0.05,8.644919465179701e-09,0.004404111483087224,0.0001962920216342872,1.962920216342872e-06,True,False
one_time_160_vs_1280,condensate_heat,0,0.05,8.644919465179701e-09,0.004404111483087224,0.0001962920216342872,1.962920216342872e-06,True,False
one_time_160_vs_1280,transport,all,0.05,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.05,2.2372345247031658e-08,0.44497524975445807,5.027772951276941e-06,5.027772951276941e-08,True,False
one_time_160_vs_1280,electronic_population,0,0.05,2.2372345247031658e-08,0.44497524975445807,5.027772951276941e-06,5.027772951276941e-08,True,False
one_time_160_vs_1280,phonon_population,all,0.05,1.8873499596624992e-06,0.05552427773997498,0.003399143647579034,3.399143647579034e-05,True,False
one_time_160_vs_1280,phonon_population,0,0.05,1.8873499596624992e-06,0.05552427773997498,0.003399143647579034,3.399143647579034e-05,True,False
one_time_160_vs_1280,amplitudes,all,0.0625,7.983662508870282e-09,0.6164922195655377,1.2950143173739697e-06,1.2950143173739697e-08,True,False
one_time_160_vs_1280,amplitudes,0,0.0625,7.983662508870282e-09,0.6164922195655377,1.2950143173739697e-06,1.2950143173739697e-08,True,False
one_time_160_vs_1280,excitation_energy,all,0.0625,2.346670324726574e-08,0.4477477254888149,5.241054708127592e-06,5.241054708127592e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.0625,2.346670324726574e-08,0.4477477254888149,5.241054708127592e-06,5.241054708127592e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.0625,1.8705196003221403e-08,0.07387645022968431,2.5319565226897523e-05,2.5319565226897523e-07,True,False
one_time_160_vs_1280,electron_energy,0,0.0625,1.8705196003221403e-08,0.07387645022968431,2.5319565226897523e-05,2.5319565226897523e-07,True,False
one_time_160_vs_1280,phonon_energy,all,0.0625,6.205253838542646e-09,0.14964439334634858,4.146666440205832e-06,4.1466664402058325e-08,True,False
one_time_160_vs_1280,phonon_energy,0,0.0625,6.205253838542646e-09,0.14964439334634858,4.146666440205832e-06,4.1466664402058325e-08,True,False
one_time_160_vs_1280,escape,all,0.0625,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.0625,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.0625,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.0625,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.0625,6.205254169441149e-09,0.0022492324613154536,0.0002758831857607121,2.7588318576071206e-06,True,False
one_time_160_vs_1280,electron_to_phonon,0,0.0625,6.205254169441149e-09,0.0022492324613154536,0.0002758831857607121,2.7588318576071206e-06,True,False
one_time_160_vs_1280,condensate_heat,all,0.0625,1.0448661220963107e-08,0.005387518692456095,0.00019394199477384472,1.939419947738447e-06,True,False
one_time_160_vs_1280,condensate_heat,0,0.0625,1.0448661220963107e-08,0.005387518692456095,0.00019394199477384472,1.939419947738447e-06,True,False
one_time_160_vs_1280,transport,all,0.0625,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.0625,2.6958170398687612e-08,0.44723624154330766,6.027724923557463e-06,6.027724923557463e-08,True,False
one_time_160_vs_1280,electronic_population,0,0.0625,2.6958170398687612e-08,0.44723624154330766,6.027724923557463e-06,6.027724923557463e-08,True,False
one_time_160_vs_1280,phonon_population,all,0.0625,2.067182468982525e-06,0.05545431382200158,0.0037277216622277763,3.727721662227776e-05,True,False
one_time_160_vs_1280,phonon_population,0,0.0625,2.067182468982525e-06,0.05545431382200158,0.0037277216622277763,3.727721662227776e-05,True,False
one_time_160_vs_1280,amplitudes,all,0.07500000000000001,9.280028079317049e-09,0.61956727396494,1.4978241216533631e-06,1.497824121653363e-08,True,False
one_time_160_vs_1280,amplitudes,0,0.07500000000000001,9.280028079317049e-09,0.61956727396494,1.4978241216533631e-06,1.497824121653363e-08,True,False
one_time_160_vs_1280,excitation_energy,all,0.07500000000000001,2.6692149213136673e-08,0.44999981722309684,5.931591123270053e-06,5.9315911232700526e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.07500000000000001,2.6692149213136673e-08,0.44999981722309684,5.931591123270053e-06,5.9315911232700526e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.07500000000000001,2.1187089749297172e-08,0.07429945762136414,2.8515806746892076e-05,2.8515806746892074e-07,True,False
one_time_160_vs_1280,electron_energy,0,0.07500000000000001,2.1187089749297172e-08,0.07429945762136414,2.8515806746892076e-05,2.8515806746892074e-07,True,False
one_time_160_vs_1280,phonon_energy,all,0.07500000000000001,6.587943524039019e-09,0.149221385958715,4.414878927516262e-06,4.414878927516262e-08,True,False
one_time_160_vs_1280,phonon_energy,0,0.07500000000000001,6.587943524039019e-09,0.149221385958715,4.414878927516262e-06,4.414878927516262e-08,True,False
one_time_160_vs_1280,escape,all,0.07500000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.07500000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.07500000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.07500000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.07500000000000001,6.587943967694548e-09,0.0026722398489489128,0.0002465326594948362,2.465326594948362e-06,True,False
one_time_160_vs_1280,electron_to_phonon,0,0.07500000000000001,6.587943967694548e-09,0.0026722398489489128,0.0002465326594948362,2.465326594948362e-06,True,False
one_time_160_vs_1280,condensate_heat,all,0.07500000000000001,1.2128306220438034e-08,0.006328195242580903,0.00019165505733498202,1.91655057334982e-06,True,False
one_time_160_vs_1280,condensate_heat,0,0.07500000000000001,1.2128306220438034e-08,0.006328195242580903,0.00019165505733498202,1.91655057334982e-06,True,False
one_time_160_vs_1280,transport,all,0.07500000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.07500000000000001,3.106320942856638e-08,0.44941376562929986,6.911939910222722e-06,6.911939910222722e-08,True,False
one_time_160_vs_1280,electronic_population,0,0.07500000000000001,3.106320942856638e-08,0.44941376562929986,6.911939910222722e-06,6.911939910222722e-08,True,False
one_time_160_vs_1280,phonon_population,all,0.07500000000000001,2.2801837633406066e-06,0.05538776504752024,0.0041167643456714855,4.116764345671486e-05,True,False
one_time_160_vs_1280,phonon_population,0,0.07500000000000001,2.2801837633406066e-06,0.05538776504752024,0.0041167643456714855,4.116764345671486e-05,True,False
one_time_160_vs_1280,amplitudes,all,0.08750000000000001,1.0486986723456937e-08,0.6225724393725801,1.6844604836708764e-06,1.6844604836708763e-08,True,False
one_time_160_vs_1280,amplitudes,0,0.08750000000000001,1.0486986723456937e-08,0.6225724393725801,1.6844604836708764e-06,1.6844604836708763e-08,True,False
one_time_160_vs_1280,excitation_energy,all,0.08750000000000001,3.114398972048349e-08,0.452192272896258,6.8873334612749e-06,6.8873334612749e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.08750000000000001,3.114398972048349e-08,0.452192272896258,6.8873334612749e-06,6.8873334612749e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.08750000000000001,2.4955951360983164e-08,0.07471392376180302,3.340200876150708e-05,3.3402008761507077e-07,True,False
one_time_160_vs_1280,electron_energy,0,0.08750000000000001,2.4955951360983164e-08,0.07471392376180302,3.340200876150708e-05,3.3402008761507077e-07,True,False
one_time_160_vs_1280,phonon_energy,all,0.08750000000000001,8.372214199692252e-09,0.14880691982209993,5.62622639437824e-06,5.6262263943782406e-08,True,False
one_time_160_vs_1280,phonon_energy,0,0.08750000000000001,8.372214199692252e-09,0.14880691982209993,5.62622639437824e-06,5.6262263943782406e-08,True,False
one_time_160_vs_1280,escape,all,0.08750000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.08750000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.08750000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.08750000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.08750000000000001,8.372214754803764e-09,0.0030867059855639103,0.00027123460394217765,2.7123460394217768e-06,True,False
one_time_160_vs_1280,electron_to_phonon,0,0.08750000000000001,8.372214754803764e-09,0.0030867059855639103,0.00027123460394217765,2.7123460394217768e-06,True,False
one_time_160_vs_1280,condensate_heat,all,0.08750000000000001,1.3692115437974328e-08,0.007228112990542445,0.00018942863034777742,1.8942863034777742e-06,True,False
one_time_160_vs_1280,condensate_heat,0,0.08750000000000001,1.3692115437974328e-08,0.007228112990542445,0.00018942863034777742,1.8942863034777742e-06,True,False
one_time_160_vs_1280,transport,all,0.08750000000000001,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.08750000000000001,3.529820951886101e-08,0.45151143595982085,7.81778858908064e-06,7.817788589080639e-08,True,False
one_time_160_vs_1280,electronic_population,0,0.08750000000000001,3.529820951886101e-08,0.45151143595982085,7.81778858908064e-06,7.817788589080639e-08,True,False
one_time_160_vs_1280,phonon_population,all,0.08750000000000001,2.352178013248179e-06,0.0553245543217998,0.004251598665515754,4.251598665515754e-05,True,False
one_time_160_vs_1280,phonon_population,0,0.08750000000000001,2.352178013248179e-06,0.0553245543217998,0.004251598665515754,4.251598665515754e-05,True,False
one_time_160_vs_1280,amplitudes,all,0.1,1.1608668026852342e-08,0.6255095512038096,1.855873823910627e-06,1.855873823910627e-08,True,False
one_time_160_vs_1280,amplitudes,0,0.1,1.1608668026852342e-08,0.6255095512038096,1.855873823910627e-06,1.855873823910627e-08,True,False
one_time_160_vs_1280,excitation_energy,all,0.1,3.469373738296255e-08,0.4543269102767532,7.636293734357242e-06,7.636293734357242e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.1,3.469373738296255e-08,0.4543269102767532,7.636293734357242e-06,7.636293734357242e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.1,2.7879867192659447e-08,0.0751200166388829,3.7113765997528464e-05,3.7113765997528465e-07,True,False
one_time_160_vs_1280,electron_energy,0,0.1,2.7879867192659447e-08,0.0751200166388829,3.7113765997528464e-05,3.7113765997528465e-07,True,False
one_time_160_vs_1280,phonon_energy,all,0.1,9.419165003521357e-09,0.14840082694863718,6.3471108599559295e-06,6.34711085995593e-08,True,False
one_time_160_vs_1280,phonon_energy,0,0.1,9.419165003521357e-09,0.14840082694863718,6.3471108599559295e-06,6.34711085995593e-08,True,False
one_time_160_vs_1280,escape,all,0.1,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.1,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.1,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.1,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.1,9.419165605470403e-09,0.0034927988590265713,0.0002696738628715507,2.696738628715507e-06,True,False
one_time_160_vs_1280,electron_to_phonon,0,0.1,9.419165605470403e-09,0.0034927988590265713,0.0002696738628715507,2.696738628715507e-06,True,False
one_time_160_vs_1280,condensate_heat,all,0.1,1.5147297739021015e-08,0.008089146194454526,0.0001872545924488937,1.8725459244889369e-06,True,False
one_time_160_vs_1280,condensate_heat,0,0.1,1.5147297739021015e-08,0.008089146194454526,0.0001872545924488937,1.8725459244889369e-06,True,False
one_time_160_vs_1280,transport,all,0.1,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.1,3.931936955254974e-08,0.45353268001907704,8.669578022667702e-06,8.669578022667702e-08,True,False
one_time_160_vs_1280,electronic_population,0,0.1,3.931936955254974e-08,0.45353268001907704,8.669578022667702e-06,8.669578022667702e-08,True,False
one_time_160_vs_1280,phonon_population,all,0.1,2.4400946982652045e-06,0.055264605240927966,0.004415293817132189,4.415293817132189e-05,True,False
one_time_160_vs_1280,phonon_population,0,0.1,2.4400946982652045e-06,0.055264605240927966,0.004415293817132189,4.415293817132189e-05,True,False
one_time_160_vs_1280,amplitudes,all,0.1125,1.2649639447026573e-08,0.6283803869027429,2.013054466797738e-06,2.013054466797738e-08,True,False
one_time_160_vs_1280,amplitudes,0,0.1125,1.2649639447026573e-08,0.6283803869027429,2.013054466797738e-06,2.013054466797738e-08,True,False
one_time_160_vs_1280,excitation_energy,all,0.1125,3.817903854175242e-08,0.456405484731261,8.365157698363957e-06,8.365157698363957e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.1125,3.817903854175242e-08,0.456405484731261,8.365157698363957e-06,8.365157698363957e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.1125,3.0792874972096484e-08,0.07551790126693053,4.077559685253165e-05,4.0775596852531647e-07,True,False
one_time_160_vs_1280,electron_energy,0,0.1125,3.0792874972096484e-08,0.07551790126693053,4.077559685253165e-05,4.0775596852531647e-07,True,False
one_time_160_vs_1280,phonon_energy,all,0.1125,1.0556444329790082e-08,0.1480029423240121,7.132590855308555e-06,7.132590855308555e-08,True,False
one_time_160_vs_1280,phonon_energy,0,0.1125,1.0556444329790082e-08,0.1480029423240121,7.132590855308555e-06,7.132590855308555e-08,True,False
one_time_160_vs_1280,escape,all,0.1125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,escape,0,0.1125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,all,0.1125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,input,0,0.1125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electron_to_phonon,all,0.1125,1.0556445009801685e-08,0.003890683483651563,0.0002713262349445613,2.7132623494456135e-06,True,False
one_time_160_vs_1280,electron_to_phonon,0,0.1125,1.0556445009801685e-08,0.003890683483651563,0.0002713262349445613,2.7132623494456135e-06,True,False
one_time_160_vs_1280,condensate_heat,all,0.1125,1.6501485055123166e-08,0.00891307675927667,0.00018513792151457164,1.8513792151457164e-06,True,False
one_time_160_vs_1280,condensate_heat,0,0.1125,1.6501485055123166e-08,0.00891307675927667,0.00018513792151457164,1.8513792151457164e-06,True,False
one_time_160_vs_1280,transport,all,0.1125,0.0,0.0,,0.0,True,True
one_time_160_vs_1280,electronic_population,all,0.1125,4.330339967261814e-08,0.4554807487634956,9.507185493607559e-06,9.507185493607558e-08,True,False
one_time_160_vs_1280,electronic_population,0,0.1125,4.330339967261814e-08,0.4554807487634956,9.507185493607559e-06,9.507185493607558e-08,True,False
one_time_160_vs_1280,phonon_population,all,0.1125,2.5066985905279428e-06,0.05520784301404954,0.004540475507963655,4.5404755079636547e-05,True,False
one_time_160_vs_1280,phonon_population,0,0.1125,2.5066985905279428e-06,0.05520784301404954,0.004540475507963655,4.5404755079636547e-05,True,False
one_time_160_vs_1280,amplitudes,all,0.125,1.3612016180886144e-08,0.631186668234115,2.156575362874629e-06,2.1565753628746287e-08,True,False
one_time_160_vs_1280,amplitudes,0,0.125,1.3612016180886144e-08,0.631186668234115,2.156575362874629e-06,2.1565753628746287e-08,True,False
one_time_160_vs_1280,excitation_energy,all,0.125,4.140749326753124e-08,0.4584296860828487,9.032463325258557e-06,9.032463325258557e-08,True,False
one_time_160_vs_1280,excitation_energy,0,0.125,4.140749326753124e-08,0.4584296860828487,9.032463325258557e-06,9.032463325258557e-08,True,False
one_time_160_vs_1280,electron_energy,all,0.125,3.350046817729435e-08,0.07590773427271941,4.413314202863006e-05,4.413314202863006e-07,True,False
one_time_160_vs_1280,electron_energy,0,0.125,3.350046817729435e-08,0.07590773427271941,4.413314202863006e-05,4.413314202863006e-07,True,False
one_time_160_vs_1280,phonon_energy,all,0.125,1.1584675163600622e-08,0.1476131093214593,7.847998878183983e-06,7.847998878183983e-08,True,False
one_time_160_vs_1280,phonon_energy,0,0.125,1.1584675163600622e-08,0.1476131093214593,7.847998878183983e-06,7.847998878183983e-08,True,False
one_time_160_vs_1280,escape,all,0.125,0.0,0.0,,0.0,True,True
