t_over_tau0,t_ps,a_over_kBTc,TE_over_Tc,energy_total,force,QDelta,u_qp
55.714285714285715,19.319826563439275,1.661557625548252,0.5223350612510624,-1.132106228777594,-5.0835978204766263e-08,4.163453469545102e-16,0.41326097513037946
56.42857142857143,19.567516647585933,1.6615576312912945,0.5223350624962718,-1.1321062287775943,-3.9934494211468774e-08,2.5692580252217176e-16,0.4132609762708624
57.142857142857146,19.815206731732587,1.6615576359519677,0.5223350635068014,-1.132106228777594,-3.108757115621863e-08,1.5569867956871945e-16,0.41326097719640276
57.85714285714286,20.062896815879245,1.6615576394472298,0.5223350642646458,-1.132106228777594,-2.4452840058364345e-08,9.633186290715733e-17,0.41326097789050986
58.57142857142857,20.310586900025903,1.6615576418032323,0.5223350647754755,-1.1321062287775943,-1.998065948805028e-08,6.431777046606677e-17,0.4132609783583769
59.285714285714285,20.55827698417256,1.6615576434979957,0.5223350651429349,-1.1321062287775936,-1.676364727587476e-08,4.527394851730126e-17,0.4132609786949316
60.0,20.805967068319216,1.6615576451879153,0.5223350655093442,-1.132106228777594,-1.3555830125078216e-08,2.9604898718998705e-17,0.41326097903052444
60.714285714285715,21.053657152465874,1.6615576465516493,0.5223350658050296,-1.1321062287775938,-1.0967180524845688e-08,1.9377659856455002e-17,0.41326097930134176
61.42857142857143,21.301347236612532,1.6615576476847116,0.5223350660507008,-1.1321062287775938,-8.816393504140763e-09,1.2522564450722882e-17,0.41326097952635105
62.142857142857146,21.54903732075919,1.6615576486077155,0.5223350662508269,-1.132106228777594,-7.0643410565729425e-09,8.039974292376754e-18,0.41326097970964587
62.85714285714286,21.796727404905848,1.661557649310042,0.5223350664031058,-1.132106228777594,-5.731180252599444e-09,5.291751957777213e-18,0.41326097984911747
63.57142857142857,22.044417489052503,1.6615576497891937,0.5223350665069957,-1.1321062287775938,-4.821650634312391e-09,3.745439807667895e-18,0.41326097994426986
64.28571428571429,22.292107573199164,1.661557650070448,0.5223350665679773,-1.132106228777594,-4.287771693256559e-09,2.9619290365706306e-18,0.4132609800001228
65.0,22.53979765734582,1.6615576502107514,0.522335066598398,-1.1321062287775938,-4.0214468421950755e-09,2.605409594928919e-18,0.41326098002798495
65.71428571428572,22.787487741492477,1.6615576502907978,0.5223350666157538,-1.132106228777594,-3.8695023019119645e-09,2.412245818446875e-18,0.413260980043881
66.42857142857143,23.035177825639135,1.6615576503992355,0.5223350666392652,-1.132106228777594,-3.6636649269894406e-09,2.1624338815386103e-18,0.4132609800654151
67.14285714285714,23.28286790978579,1.661557650612944,0.5223350666856016,-1.132106228777594,-3.2580022846229184e-09,1.710070883484516e-18,0.4132609801078544
67.85714285714286,23.53055799393245,1.6615576509773236,0.5223350667646066,-1.1321062287775938,-2.566334117437563e-09,1.0610546150820427e-18,0.41326098018021473
68.57142857142857,23.778248078079105,1.6615576514905455,0.5223350668758836,-1.132106228777594,-1.5921328422319192e-09,4.08385153614021e-19,0.413260980282133
69.28571428571429,24.025938162225764,1.6615576520956976,0.522335067007093,-1.132106228777594,-4.4342879368386434e-10,3.1678099886232556e-20,0.4132609804023072
70.0,24.27362824637242,1.6615576526847766,0.5223350671348174,-1.132106228777594,6.747651049021641e-10,7.335277930671976e-20,0.4132609805192895
70.71428571428572,24.52131833051908,1.6615576531184653,0.52233506722885,-1.132106228777594,1.4979961160399569e-09,3.615203243496455e-19,0.4132609806054136
71.42857142857143,24.769008414665738,1.6615576532656393,0.5223350672607604,-1.132106228777594,1.7773629235051658e-09,5.0893647330093385e-19,0.4132609806346402
72.14285714285714,25.01669849881239,1.6615576530665466,0.5223350672175929,-1.132106228777594,1.3994435887898504e-09,3.1551654454279606e-19,0.4132609805951033
72.85714285714286,25.26438858295905,1.6615576526236029,0.5223350671215536,-1.132106228777594,5.586447970884478e-10,5.027856338081049e-20,0.41326098050714133
73.57142857142857,25.512078667105705,1.6615576523237456,0.5223350670565384,-1.132106228777594,-1.0546535866851059e-11,1.7919711410772087e-23,0.4132609804475941
74.28571428571429,25.759768751252366,1.6615576523160474,0.5223350670548693,-1.132106228777594,-2.5159430094845447e-11,1.0197951496985526e-22,0.41326098044606535
75.0,26.00745883539902,1.661557652303545,0.5223350670521586,-1.132106228777594,-4.889147420250595e-11,3.851036265723408e-22,0.41326098044358256
75.71428571428572,26.255148919545682,1.6615576522969733,0.5223350670507337,-1.132106228777594,-6.136582908489174e-11,6.066868136452398e-22,0.41326098044227755
76.42857142857143,26.502839003692337,1.661557652298585,0.5223350670510831,-1.132106228777594,-5.830616545132727e-11,5.476969275861413e-22,0.4132609804425976
77.14285714285714,26.75052908783899,1.6615576523054678,0.5223350670525755,-1.132106228777594,-4.524150498674828e-11,3.297504755194611e-22,0.4132609804439644
77.85714285714286,26.99821917198565,1.6615576523121809,0.522335067054031,-1.132106228777594,-3.249878144373497e-11,1.7015530655969926e-22,0.4132609804452975
78.57142857142857,27.245909256132308,1.6615576523127693,0.5223350670541586,-1.132106228777594,-3.138173054750837e-11,1.5865914938071295e-22,0.41326098044541437
79.28571428571429,27.49359934027897,1.6615576523022197,0.5223350670518713,-1.1321062287775938,-5.140693426497478e-11,4.25750094411041e-22,0.4132609804433194
80.0,27.741289424425624,1.6615576522774154,0.5223350670464931,-1.132106228777594,-9.849077109436166e-11,1.5627964591174088e-21,0.4132609804383936
80.71428571428572,27.98897950857228,1.661557652237652,0.5223350670378717,-1.132106228777594,-1.7397000506846894e-10,4.875959566458121e-21,0.4132609804304972
81.42857142857143,28.236669592718936,1.6615576521847761,0.5223350670264071,-1.1321062287775936,-2.743391347426183e-10,1.2125143090422757e-20,0.4132609804199968
82.14285714285714,28.484359676865594,1.6615576521230033,0.5223350670130135,-1.132106228777594,-3.915969215562143e-10,2.4705285750353485e-20,0.41326098040772974
82.85714285714286,28.732049761012256,1.6615576520584814,0.5223350669990238,-1.132106228777594,-5.140729786301534e-10,4.2575611706116496e-20,0.41326098039491654
