time_s,current_A,Rpatch_ohm,Vport_V,Ldiff_H,Psource_W,Pload_W,Ppatch_W,Wsource_J,Qload_J,Qpatch_J,Uext_J,balance_defect_J,wrong_energy_balance_defect_J,current_DOP853_A
4.325000000000000678e-09,7.152354292592349744e-06,0.000000000000000000e+00,6.423822853703825336e-04,1.127890429816910541e-07,1.284764570740765370e-08,8.253100011153514748e-09,0.000000000000000000e+00,3.876866337436104577e-17,2.525670693923285527e-17,4.079093527924928225e-17,2.721368216725751602e-18,-3.470608468436609289e-22,9.836093318765613909e-18,7.152354292548398899e-06
4.331250000000000320e-09,7.187881448679988598e-06,0.000000000000000000e+00,6.406059275660006078e-04,1.129164099300694844e-07,1.281211855132001292e-08,8.207519088653919564e-09,0.000000000000000000e+00,3.884885013766956728e-17,2.530814637391975251e-17,4.079093527924928225e-17,2.750115631495494162e-18,-3.471469949634098520e-22,9.832819207523440221e-18,7.187881448636283392e-06
4.337499999999999963e-09,7.223270456722487262e-06,0.000000000000000000e+00,6.388364771638757340e-04,1.130439090227399664e-07,1.277672954327751624e-08,8.162240891103023599e-09,0.000000000000000000e+00,3.892881528796517706e-17,2.535930187385649064e-17,4.079093527924928225e-17,2.778925367141511757e-18,-3.472322821052031937e-22,9.829509205124376751e-18,7.223270456679038707e-06
4.343750000000000432e-09,7.258521968384232046e-06,0.000000000000000000e+00,6.370739015807884778e-04,1.131715352913791319e-07,1.274147803161577102e-08,8.117263121507364603e-09,0.000000000000000000e+00,3.900855968663671358e-17,2.541017532389589582e-17,4.079093527924928225e-17,2.807796400207870956e-18,-3.473167163337010209e-22,9.826163341351620455e-18,7.258521968341047765e-06
4.350000000000000074e-09,7.293636633334158035e-06,0.000000000000000000e+00,6.353181683332921343e-04,1.132992838347784933e-07,1.270636336666584533e-08,8.072583500287389152e-09,0.000000000000000000e+00,3.908808419100633877e-17,2.546076859458899865e-17,4.079093527924928225e-17,2.836727717473702202e-18,-3.474003056469499225e-22,9.822781649176350884e-18,7.293636633291220241e-06
4.356250000000000544e-09,7.328615099211517942e-06,0.000000000000000000e+00,6.335692450394241407e-04,1.134271498180977575e-07,1.267138490078848515e-08,8.028199765196519642e-09,0.000000000000000000e+00,3.916738965434212889e-17,2.551108354229363511e-17,4.079093527924928225e-17,2.865718315857194517e-18,-3.474830579808241680e-22,9.819364164704374218e-18,7.328615099168802070e-06
4.362500000000000186e-09,7.363458011592865609e-06,0.000000000000000000e+00,6.318270994203567742e-04,1.135551284721227855e-07,1.263654198840713702e-08,7.984109671238828312e-09,0.000000000000000000e+00,3.924647692587085663e-17,2.556112200928248963e-17,4.079093527924928225e-17,2.894767202320311656e-18,-3.475649812223480550e-22,9.815910927123023064e-18,7.363458011550325921e-06
4.368750000000000656e-09,7.398166013960229598e-06,0.000000000000000000e+00,6.300916993019885443e-04,1.136832150925290440e-07,1.260183398603977303e-08,7.940310990585351382e-09,0.000000000000000000e+00,3.932534685079100113e-17,2.561088582385069145e-17,4.079093527924928225e-17,2.923873393774224326e-18,-3.476460831919325914e-22,9.812421978648392145e-18,7.398166013917831364e-06
4.375000000000000298e-09,7.432739747670455673e-06,0.000000000000000000e+00,6.283630126164772541e-04,1.138114050391500606e-07,1.256726025232954612e-08,7.896801512489104514e-09,0.000000000000000000e+00,3.940400027028589974e-17,2.566037680042279153e-17,4.079093527924928225e-17,2.953035916985473099e-18,-3.477263716433754007e-22,9.808897364472897532e-18,7.432739747628169248e-06
4.381249999999999941e-09,7.467179851925685166e-06,0.000000000000000000e+00,6.266410074037158167e-04,1.139396937352512115e-07,1.253282014807431712e-08,7.853579043198875707e-09,0.000000000000000000e+00,3.948243802153715867e-17,2.570959673965931425e-17,4.079093527924928225e-17,2.982253808482847393e-18,-3.478058542860651526e-22,9.805337132713113221e-18,7.467179851883518172e-06
4.387500000000000410e-09,7.501486963744960734e-06,0.000000000000000000e+00,6.249256518127519096e-04,1.140680766668088840e-07,1.249851303625504192e-08,7.810641405871858477e-09,0.000000000000000000e+00,3.956066093773818691e-17,2.575854742856266196e-17,4.079093527924928225e-17,3.011526114464992061e-18,-3.478845387494545028e-22,9.801741334358040652e-18,7.501486963702964840e-06
4.393750000000000053e-09,7.535661717936909551e-06,0.000000000000000000e+00,6.232169141031545026e-04,1.141965493817949446e-07,1.246433828206309162e-08,7.767986440485174968e-09,0.000000000000000000e+00,3.963866984810792731e-17,2.580723064058252041e-17,4.079093527924928225e-17,3.040851890708735821e-18,-3.479624326097053057e-22,9.798110023217647864e-18,7.535661717895162685e-06
4.400000000000000522e-09,7.569704747073513236e-06,0.000000000000000000e+00,6.215147626463244420e-04,1.143251074894668202e-07,1.243029525292649068e-08,7.725612003746341917e-09,0.000000000000000000e+00,3.971646557790476026e-17,2.585564813572074022e-17,4.079093527924928225e-17,3.070230202478142297e-18,-3.480395434030114792e-22,9.794443255871816939e-18,7.569704747032094172e-06
4.406250000000000165e-09,7.603616681464907777e-06,0.000000000000000000e+00,6.198191659267547268e-04,1.144537466596628591e-07,1.239638331853509628e-08,7.683515969002757250e-09,0.000000000000000000e+00,3.979404894844057377e-17,2.590380166063557747e-17,4.079093527924928225e-17,3.099660124434285981e-18,-3.481158785723082038e-22,9.790741091619713620e-18,7.603616681423797880e-06
4.412500000000000634e-09,7.637398149135224456e-06,0.000000000000000000e+00,6.181300925432388522e-04,1.145824626221035416e-07,1.236260185086477852e-08,7.641696226150261876e-09,0.000000000000000000e+00,3.987142077709494448e-17,2.595169294874542892e-17,4.079093527924928225e-17,3.129140740545754266e-18,-3.481914455205626294e-22,9.787003592429434257e-18,7.637398149094333093e-06
4.418750000000000276e-09,7.671049775799411639e-06,0.000000000000000000e+00,6.164475112100293881e-04,1.147112511656980389e-07,1.232895022420058968e-08,7.600150681540786630e-09,0.000000000000000000e+00,3.994858187732952203e-17,2.599932372033196322e-17,4.079093527924928225e-17,3.158671143999862460e-18,-3.482662515885693042e-22,9.783230822888158114e-18,7.671049775758737117e-06
4.424999999999999919e-09,7.704572184841053528e-06,0.000000000000000000e+00,6.147713907579473343e-04,1.148401081378566067e-07,1.229542781515894761e-08,7.558877257889215045e-09,0.000000000000000000e+00,4.002553305870251825e-17,2.604669568264267596e-17,4.079093527924928225e-17,3.188250437114599887e-18,-3.483403040416277805e-22,9.779422850152684870e-18,7.704572184800582293e-06
4.431250000000000388e-09,7.737965997291135887e-06,0.000000000000000000e+00,6.131017001354433383e-04,1.149690294438084462e-07,1.226203400270886775e-08,7.517873894179422247e-09,0.000000000000000000e+00,4.010227512688335034e-17,2.609381052999288994e-17,4.079093527924928225e-17,3.217877731251294354e-18,-3.484136101139512391e-22,9.775579743900283343e-18,7.737965997250866246e-06
4.437500000000000031e-09,7.771231831807747748e-06,0.000000000000000000e+00,6.114384084096127249e-04,1.150980110459254940e-07,1.222876816819225722e-08,7.477138545569609103e-09,0.000000000000000000e+00,4.017880888366741356e-17,2.614066994386710227e-17,4.079093527924928225e-17,3.247552146727988060e-18,-3.484861769598168941e-22,9.771701576280151896e-18,7.771231831767683090e-06
4.443750000000000500e-09,7.804370304656699602e-06,0.000000000000000000e+00,6.097814847671650983e-04,1.152270489630518231e-07,1.219562969534330393e-08,7.436669183296968825e-09,0.000000000000000000e+00,4.025513512699095248e-17,2.618727559301980755e-17,4.079093527924928225e-17,3.277272812733541891e-18,-3.485580116802112052e-22,9.767788421865142304e-18,7.804370304616860255e-06
4.450000000000000143e-09,7.837382029693034364e-06,0.000000000000000000e+00,6.081308985153484076e-04,1.153561392698388282e-07,1.216261797030697063e-08,7.396463794581700105e-09,0.000000000000000000e+00,4.033125465094610481e-17,2.623362913357567707e-17,4.079093527924928225e-17,3.307038867242450768e-18,-3.486291213050663246e-22,9.763840357604009015e-18,7.837382029653435574e-06
4.456250000000000612e-09,7.870267618343414169e-06,0.000000000000000000e+00,6.064866190828293192e-04,1.154852780960862073e-07,1.212973238165658914e-08,7.356520382530419717e-09,0.000000000000000000e+00,4.040716824579599452e-17,2.627973220912915244e-17,4.079093527924928225e-17,3.336849456930372743e-18,-3.486995128110237439e-22,9.759857462774057473e-18,7.870267618304076264e-06
4.462500000000000255e-09,7.903027679589352507e-06,0.000000000000000000e+00,6.048486160205323887e-04,1.156144616260888600e-07,1.209697232041065035e-08,7.316836966039071363e-09,0.000000000000000000e+00,4.048287669798994822e-17,2.632558645084342615e-17,4.079093527924928225e-17,3.366703737090374162e-18,-3.487691931347569717e-22,9.755839818934260813e-18,7.903027679550265325e-06
4.468749999999999897e-09,7.935662819951288315e-06,0.000000000000000000e+00,6.032168590024356491e-04,1.157436860979893041e-07,1.206433718004871430e-08,7.277411579695286934e-09,0.000000000000000000e+00,4.055838079017887182e-17,2.637119347754884263e-17,4.079093527924928225e-17,3.396600871549882792e-18,-3.488381691374442851e-22,9.751787509878844953e-18,7.935662819912426443e-06
4.475000000000000367e-09,7.968173643473463043e-06,0.000000000000000000e+00,6.015913178263269500e-04,1.158729478031362731e-07,1.203182635652654094e-08,7.238242273680334165e-09,0.000000000000000000e+00,4.063368130123067023e-17,2.641655489584064313e-17,4.079093527924928225e-17,3.426540032588346997e-18,-3.489064476003278532e-22,9.747700621591311256e-18,7.968173643434782436e-06
4.481250000000000009e-09,8.000560751709605802e-06,0.000000000000000000e+00,5.999719624145196393e-04,1.160022430854490312e-07,1.199943924829039536e-08,7.199327113670597780e-09,0.000000000000000000e+00,4.070877900624571652e-17,2.646167230017610957e-17,4.079093527924928225e-17,3.456520400855610207e-18,-3.489740352824455563e-22,9.743579242198916782e-18,8.000560751671037003e-06
4.487500000000000479e-09,8.032824743709385918e-06,0.000000000000000000e+00,5.983587628145308401e-04,1.161315683407874325e-07,1.196717525629061856e-08,7.160664180738720648e-09,0.000000000000000000e+00,4.078367467657253044e-17,2.650654727297113531e-17,4.079093527924928225e-17,3.486541165290982956e-18,-3.490409388717808259e-22,9.739423461927630650e-18,8.032824743670864554e-06
4.493750000000000121e-09,8.064966216005612572e-06,0.000000000000000000e+00,5.967516891997192872e-04,1.162609200163279619e-07,1.193503378399438918e-08,7.122251571254369409e-09,0.000000000000000000e+00,4.085836907982341393e-17,2.655118138469610873e-17,4.079093527924928225e-17,3.516601523043010178e-18,-3.491071649852628799e-22,9.735233373057600364e-18,8.064966215967084431e-06
4.500000000000000590e-09,8.096985762602203538e-06,0.000000000000000000e+00,5.951507118698898778e-04,1.163902946099456920e-07,1.190301423739780032e-08,7.084087396784735400e-09,0.000000000000000000e+00,4.093286297989026535e-17,2.659557619397122980e-17,4.079093527924928225e-17,3.546700679389953032e-18,-3.491727201998529056e-22,9.731009069878986394e-18,8.096985762563663539e-06
4.506250000000000233e-09,8.128883974962834949e-06,0.000000000000000000e+00,5.935558012518582158e-04,1.165196886696018922e-07,1.187111602503716711e-08,7.046169783994710498e-09,0.000000000000000000e+00,4.100715713696036896e-17,2.663973324766116418e-17,4.079093527924928225e-17,3.576837847660952882e-18,-3.492376110303397241e-22,9.726750648648399182e-18,8.128883974924323749e-06
4.512499999999999875e-09,8.160661442000334746e-06,0.000000000000000000e+00,5.919669278999832801e-04,1.166490987927377376e-07,1.183933855799966757e-08,7.008496874546880986e-09,0.000000000000000000e+00,4.108125230753235089e-17,2.668365408096910251e-17,4.079093527924928225e-17,3.607012249157890154e-18,-3.493018439248985373e-22,9.722458207545733652e-18,8.160661441961960765e-06
4.518750000000000345e-09,8.192318750066728347e-06,0.000000000000000000e+00,5.903840624966636644e-04,1.167785216256737235e-07,1.180768124993327537e-08,6.971066825001289802e-09,0.000000000000000000e+00,4.115514924443214127e-17,2.672734021753018807e-17,4.079093527924928225e-17,3.637223113077945011e-18,-3.493654252739731040e-22,9.718131846631524509e-18,8.192318750028640664e-06
4.524999999999999987e-09,8.223856482943978885e-06,0.000000000000000000e+00,5.888071758528010732e-04,1.169079538630149290e-07,1.177614351705602429e-08,6.933877806715028398e-09,0.000000000000000000e+00,4.122884869682897330e-17,2.677079316950430036e-17,4.079093527924928225e-17,3.667469676436827467e-18,-3.494283614324800296e-22,9.713771667804725223e-18,8.223856482906302860e-06
4.531250000000000457e-09,8.255275221835364411e-06,0.000000000000000000e+00,5.872362389082317257e-04,1.170373922470622229e-07,1.174472477816463733e-08,6.896928005741716922e-09,0.000000000000000000e+00,4.130235141025153638e-17,2.681401443766822861e-17,4.079093527924928225e-17,3.697751183992702388e-18,-3.494906586753998584e-22,9.709377774761067891e-18,8.255275221798100043e-06
4.537500000000000099e-09,8.286575545357502230e-06,0.000000000000000000e+00,5.856712227321250177e-04,1.171668335672292278e-07,1.171342445464250242e-08,6.860215622730848743e-09,0.000000000000000000e+00,4.137565812660405537e-17,2.685700551150720116e-17,4.079093527924928225e-17,3.728066888170796268e-18,-3.495523232244224273e-22,9.704950272951826758e-18,8.286575545320447927e-06
4.543750000000000569e-09,8.317758029532984802e-06,0.000000000000000000e+00,5.841120985233507401e-04,1.172962746594651061e-07,1.168224197046701776e-08,6.823738872827054749e-09,0.000000000000000000e+00,4.144876958418251764e-17,2.689976786930581405e-17,4.079093527924928225e-17,3.758416048988675766e-18,-3.496133612568286665e-22,9.700489269543091738e-18,8.317758029496132092e-06
4.550000000000000211e-09,8.348823247783632271e-06,0.000000000000000000e+00,5.825588376108184344e-04,1.174257124056831044e-07,1.165117675221636974e-08,6.787495985569358532e-09,0.000000000000000000e+00,4.152168651769090027e-17,2.694230297823830318e-17,4.079093527924928225e-17,3.788797933982199557e-18,-3.496737788832860277e-22,9.695994873375541129e-18,8.348823247746969296e-06
4.556250000000000681e-09,8.379771770924322681e-06,0.000000000000000000e+00,5.810114114537838969e-04,1.175551437331950134e-07,1.162022822907567889e-08,6.751485204790363751e-09,0.000000000000000000e+00,4.159440965825743404e-17,2.698461229445817557e-17,4.079093527924928225e-17,3.819211818132143476e-18,-3.497335821700531500e-22,9.691467194924695036e-18,8.379771770887835890e-06
4.562500000000000323e-09,8.410604167157401559e-06,0.000000000000000000e+00,5.794697916421298785e-04,1.176845656141513713e-07,1.158939583284259992e-08,6.715704788515468796e-09,0.000000000000000000e+00,4.166693973345092309e-17,2.702669726318725199e-17,4.079093527924928225e-17,3.849656983791497440e-18,-3.497927771078934878e-22,9.686906346261668009e-18,8.410604167121084175e-06
4.568750000000000792e-09,8.441321002067660702e-06,0.000000000000000000e+00,5.779339498966169688e-04,1.178139750649871344e-07,1.155867899793234101e-08,6.680153008862108742e-09,0.000000000000000000e+00,4.173927746729709521e-17,2.706855931880405645e-17,4.079093527924928225e-17,3.880132720613411780e-18,-3.498513696564842657e-22,9.682312441014362318e-18,8.441321002031524582e-06
4.575000000000000435e-09,8.471922838617837042e-06,0.000000000000000000e+00,5.764038580691082433e-04,1.179433691458736199e-07,1.152807716138216703e-08,6.644828151939054382e-09,0.000000000000000000e+00,4.181142358029494613e-17,2.711019988493155837e-17,4.079093527924928225e-17,3.910638325479815349e-18,-3.499093657088892299e-22,9.677685594329205120e-18,8.471922838581902516e-06
4.581250000000000077e-09,8.502410237144675641e-06,0.000000000000000000e+00,5.748794881427662625e-04,1.180727449601756237e-07,1.149758976285532693e-08,6.609728517745779087e-09,0.000000000000000000e+00,4.188337878943318226e-17,2.715162037452431717e-17,4.079093527924928225e-17,3.941173102430683045e-18,-3.499667711004406369e-22,9.673025922833344766e-18,8.502410237108971508e-06
4.587500000000000547e-09,8.532783755355482266e-06,0.000000000000000000e+00,5.733608122322258940e-04,1.182020996539145873e-07,1.146721624464451970e-08,6.574852420071957189e-09,0.000000000000000000e+00,4.195514380820661428e-17,2.719282218995499802e-17,4.079093527924928225e-17,3.971736362593958155e-18,-3.500235916220617890e-22,9.668333544597338602e-18,8.532783755320042407e-06
4.593750000000000189e-09,8.563043948325194346e-06,0.000000000000000000e+00,5.718478025837403543e-04,1.183314304152371905e-07,1.143695605167480929e-08,6.540198186397050873e-09,0.000000000000000000e+00,4.202671934663261223e-17,2.723380672310020987e-17,4.079093527924928225e-17,4.002327424116119502e-18,-3.500798329980626046e-22,9.663608579098319948e-18,8.563043948290025538e-06
4.600000000000000659e-09,8.593191368493936438e-06,0.000000000000000000e+00,5.703404315753032904e-04,1.184607344738896610e-07,1.140680863150606648e-08,6.505764157790064160e-09,0.000000000000000000e+00,4.209810611126754836e-17,2.727457535542579171e-17,4.079093527924928225e-17,4.032945612093392612e-18,-3.501355009172258012e-22,9.658851147183625753e-18,8.593191368459030210e-06
4.606250000000000301e-09,8.623226565665053416e-06,0.000000000000000000e+00,5.688386717167474415e-04,1.185900091006978689e-07,1.137677343433495081e-08,6.471548688809472246e-09,0.000000000000000000e+00,4.216930480522329540e-17,2.731512945807141485e-17,4.079093527924928225e-17,4.063590258503604159e-18,-3.501906010061617298e-22,9.654061371034963512e-18,8.623226565630362335e-06
4.612500000000000771e-09,8.653150087003609527e-06,0.000000000000000000e+00,5.673424956498196664e-04,1.187192516070526345e-07,1.134684991299639453e-08,6.437550147403313806e-09,0.000000000000000000e+00,4.224031612818370638e-17,2.735547039193457506e-17,4.079093527924928225e-17,4.094260702138671182e-18,-3.502451388204264338e-22,9.649239374133037327e-18,8.653150086969060747e-06
4.618750000000000413e-09,8.682962477035336378e-06,0.000000000000000000e+00,5.658518761482332019e-04,1.188484593444008871e-07,1.131703752296466634e-08,6.403766914809509934e-09,0.000000000000000000e+00,4.231114077642108207e-17,2.739559950775398992e-17,4.079093527924928225e-17,4.124956288537714307e-18,-3.502991199066940623e-22,9.644385281222560694e-18,8.682962477000826562e-06
4.625000000000000055e-09,8.712664277646019683e-06,0.000000000000000000e+00,5.643667861176991044e-04,1.189776297037422489e-07,1.128733572235398354e-08,6.370197385456415534e-09,0.000000000000000000e+00,4.238177944281268777e-17,2.743551814619231828e-17,4.079093527924928225e-17,4.155676369920812694e-18,-3.503525497228210444e-22,9.639499218277914859e-18,8.712664277611440410e-06
4.631250000000000525e-09,8.742256028081317999e-06,0.000000000000000000e+00,5.628871985959341649e-04,1.191067601151310330e-07,1.125774397191868570e-08,6.336839966863573356e-09,0.000000000000000000e+00,4.245223281685729476e-17,2.747522763791831895e-17,4.079093527924928225e-17,4.186420305123368344e-18,-3.504054336733731019e-22,9.634581312469166170e-18,8.742256028046577790e-06
4.637500000000000167e-09,8.771738264946984647e-06,0.000000000000000000e+00,5.614130867526508258e-04,1.192358480471837860e-07,1.122826173505301797e-08,6.303693079542788990e-09,0.000000000000000000e+00,4.252250158469157376e-17,2.751472930368833441e-17,4.079093527924928225e-17,4.217187459531100568e-18,-3.504577771451522622e-22,9.629631692128511755e-18,8.771738264912024209e-06
4.643750000000000637e-09,8.801111522209511458e-06,0.000000000000000000e+00,5.599444238895244378e-04,1.193648910065922312e-07,1.119888847779049247e-08,6.270755156899430016e-09,0.000000000000000000e+00,4.259258642910671037e-17,2.755402445442721381e-17,4.079093527924928225e-17,4.247977205015648284e-18,-3.505095854361428795e-22,9.624650486717367693e-18,8.801111522174337568e-06
4.650000000000000279e-09,8.830376331197143519e-06,0.000000000000000000e+00,5.584811834401428449e-04,1.194938865376416774e-07,1.116962366880285929e-08,6.238024645134051902e-09,0.000000000000000000e+00,4.266248802956480473e-17,2.759311439130856722e-17,4.079093527924928225e-17,4.278788919870783218e-18,-3.505608638265656138e-22,9.619637826793723725e-18,8.830376331161842574e-06
4.656250000000000749e-09,8.859533220601293718e-06,0.000000000000000000e+00,5.570233389699353688e-04,1.196228322217344697e-07,1.114046677939871023e-08,6.205500003144311747e-09,0.000000000000000000e+00,4.273220706221543141e-17,2.763200040583443443e-17,4.079093527924928225e-17,4.309621988749236320e-18,-3.506116175211460346e-22,9.614593843980140470e-18,8.859533220566041901e-06
4.662500000000000391e-09,8.888582716478309653e-06,0.000000000000000000e+00,5.555708641760845551e-04,1.197517256769192252e-07,1.111141728352169370e-08,6.173179702427229453e-09,0.000000000000000000e+00,4.280174419991205146e-17,2.767068377991434052e-17,4.079093527924928225e-17,4.340475802600115053e-18,-3.506618516846416341e-22,9.609518670932050149e-18,8.888582716443342439e-06
4.668750000000000034e-09,8.917525342251618321e-06,0.000000000000000000e+00,5.541237328874191624e-04,1.198805645574249379e-07,1.108247465774838394e-08,6.141062226981757424e-09,0.000000000000000000e+00,4.287110011222851681e-17,2.770916578594374131e-17,4.079093527924928225e-17,4.371349758606933135e-18,-3.507115714374009504e-22,9.604412441306618157e-18,8.917525342217179655e-06
4.675000000000000503e-09,8.946361618714206230e-06,0.000000000000000000e+00,5.526819190642898042e-04,1.200093465532006430e-07,1.105363838128579779e-08,6.109146073211724160e-09,0.000000000000000000e+00,4.294027546547549464e-17,2.774744768688184630e-17,4.079093527924928225e-17,4.402243260126215741e-18,-3.507607818464820023e-22,9.599275289732069930e-18,8.946361618680429944e-06
4.681250000000000146e-09,8.975092064031436632e-06,0.000000000000000000e+00,5.512453967984282197e-04,1.201380693894600042e-07,1.102490793596856577e-08,6.077429749829132708e-09,0.000000000000000000e+00,4.300927092271691636e-17,2.778553073632884695e-17,4.079093527924928225e-17,4.433155716626709451e-18,-3.508094879212109429e-22,9.594107351777375268e-18,8.975092063998144849e-06
4.687500000000000615e-09,9.003717193744210646e-06,0.000000000000000000e+00,5.498141403127895224e-04,1.202667308262312747e-07,1.099628280625579209e-08,6.045911777757837128e-09,0.000000000000000000e+00,4.307808714378636492e-17,2.782341617860255638e-17,4.079093527924928225e-17,4.464086543629167664e-18,-3.508576946398278828e-22,9.588908763922444179e-18,9.003717193711095046e-06
4.693750000000000257e-09,9.032237520772428240e-06,0.000000000000000000e+00,5.483881239613786190e-04,1.203953286579123136e-07,1.096776247922757385e-08,6.014590690037607748e-09,0.000000000000000000e+00,4.314672478530349921e-17,2.786110524881441113e-17,4.079093527924928225e-17,4.495035162646721499e-18,-3.509054069139594549e-22,9.583679663528826559e-18,9.032237520739504070e-06
4.700000000000000727e-09,9.060653555418772770e-06,0.000000000000000000e+00,5.469673222290614501e-04,1.205238607128306844e-07,1.093934644458123077e-08,5.983465031728598416e-09,0.000000000000000000e+00,4.321518450069039203e-17,2.789859917294492763e-17,4.079093527924928225e-17,4.526001001125817683e-18,-3.509526296330279087e-22,9.578420188810690732e-18,9.060653555386038335e-06
4.706250000000000369e-09,9.088965805372788598e-06,0.000000000000000000e+00,5.455517097313606180e-04,1.206523248528089424e-07,1.091103419462721398e-08,5.952533359816215765e-09,0.000000000000000000e+00,4.328346694018791135e-17,2.793589916791850527e-17,4.079093527924928225e-17,4.556983492387741927e-18,-3.509993676198419689e-22,9.573130478806432167e-18,9.088965805340216793e-06
4.712500000000000012e-09,9.117174775715251783e-06,0.000000000000000000e+00,5.441412612142374622e-04,1.207807189727346061e-07,1.088282522428475168e-08,5.921794243116420274e-09,0.000000000000000000e+00,4.335157275087200901e-17,2.797300644167766559e-17,4.079093527924928225e-17,4.587982075570694657e-18,-3.510456256305971639e-22,9.567810673350596494e-18,9.117174775682823973e-06
4.718750000000000481e-09,9.145280968922815207e-06,0.000000000000000000e+00,5.427359515538592808e-04,1.209090410001354235e-07,1.085471903107718721e-08,5.891246262181462411e-09,0.000000000000000000e+00,4.341950257667001566e-17,2.800992219325671840e-17,4.079093527924928225e-17,4.618996195572436051e-18,-3.510914084214889284e-22,9.562460913046232401e-18,9.145280968890531393e-06
4.725000000000000124e-09,9.173284884872940004e-06,0.000000000000000000e+00,5.413357557563531087e-04,1.210372888947595609e-07,1.082671511512706391e-08,5.860888009206039829e-09,0.000000000000000000e+00,4.348725705837689865e-17,2.804664761285480530e-17,4.079093527924928225e-17,4.650025302993491901e-18,-3.511367206776583421e-22,9.557081339237748346e-18,9.173284884840812045e-06
4.731250000000000593e-09,9.201187020849079402e-06,0.000000000000000000e+00,5.399406489575460507e-04,1.211654606481603723e-07,1.079881297915092215e-08,5.830718087933919421e-09,0.000000000000000000e+00,4.355483683367151384e-17,2.808318388190836398e-17,4.079093527924928225e-17,4.681068854080903370e-18,-3.511815670398377189e-22,9.551672093984135964e-18,9.201187020817144565e-06
4.737500000000000236e-09,9.228987871546126832e-06,0.000000000000000000e+00,5.385506064226936894e-04,1.212935542832863551e-07,1.077101212845387638e-08,5.800735113565024261e-09,0.000000000000000000e+00,4.362224253713277105e-17,2.811953217316304400e-17,4.079093527924928225e-17,4.712126310672538334e-18,-3.512259520999094950e-22,9.546233320032638756e-18,9.228987871514429165e-06
4.743750000000000705e-09,9.256687929076102918e-06,0.000000000000000000e+00,5.371656035461949393e-04,1.214215678540757925e-07,1.074331207092390089e-08,5.770937712662958120e-09,0.000000000000000000e+00,4.368947480025582424e-17,2.815569365074500622e-17,4.079093527924928225e-17,4.743197140141935837e-18,-3.512698803964653522e-22,9.540765160792830616e-18,9.256687929044694936e-06
4.750000000000000348e-09,9.284287682974093169e-06,0.000000000000000000e+00,5.357856158512955182e-04,1.215494994450561068e-07,1.071571231702591223e-08,5.741324523063040352e-09,0.000000000000000000e+00,4.375653425146816298e-17,2.819166947023164912e-17,4.079093527924928225e-17,4.774280815343695188e-18,-3.513133564636561429e-22,9.535267760311067206e-18,9.284287682943007059e-06
4.756249999999999990e-09,9.311787620204400829e-06,0.000000000000000000e+00,5.344106189897799251e-04,1.216773471709479774e-07,1.068821237979560005e-08,5.711894193780795731e-09,0.000000000000000000e+00,4.382342151614572254e-17,2.822746077872178049e-17,4.079093527924928225e-17,4.805376814559403551e-18,-3.513563847468148582e-22,9.529741263245448876e-18,9.311787620173655227e-06
4.762500000000000459e-09,9.339188225166950450e-06,0.000000000000000000e+00,5.330405887416524678e-04,1.218051091762742494e-07,1.066081177483305124e-08,5.682645384920951347e-09,0.000000000000000000e+00,4.389013721662893836e-17,2.826306871490522200e-17,4.079093527924928225e-17,4.836484621444088165e-18,-3.513989696557473825e-22,9.524185814841104042e-18,9.339188225136523333e-06
4.768750000000000102e-09,9.366489979703874414e-06,0.000000000000000000e+00,5.316755010148063645e-04,1.219327836349732637e-07,1.063351002029612911e-08,5.653576767586907479e-09,0.000000000000000000e+00,4.395668197223870824e-17,2.829849440913180996e-17,4.079093527924928225e-17,4.867603724973205498e-18,-3.514411155869368294e-22,9.518601560905862386e-18,9.366489979673701407e-06
4.775000000000000571e-09,9.393693363106341717e-06,0.000000000000000000e+00,5.303153318446829790e-04,1.220603687500170300e-07,1.060630663689366081e-08,5.624687023790723802e-09,0.000000000000000000e+00,4.402305639929242219e-17,2.833373898347986589e-17,4.079093527924928225e-17,4.898733619390135015e-18,-3.514828268524894690e-22,9.512988647786421082e-18,9.393693363076319482e-06
4.781250000000000214e-09,9.420798852121564624e-06,0.000000000000000000e+00,5.289600573939218404e-04,1.221878627530337416e-07,1.057920114787843763e-08,5.595974846363622579e-09,0.000000000000000000e+00,4.408926111111983209e-17,2.836880355182409412e-17,4.079093527924928225e-17,4.929873804154210646e-18,-3.515241077556297241e-22,9.507347222344782204e-18,9.420798852091539000e-06
4.787500000000000683e-09,9.447806920960012000e-06,0.000000000000000000e+00,5.276096539519994954e-04,1.223152639039349744e-07,1.055219307903999052e-08,5.567438938866973276e-09,0.000000000000000000e+00,4.415529671807895221e-17,2.840368921990293689e-17,4.079093527924928225e-17,4.961023783889258401e-18,-3.515649625285278039e-22,9.501677431935209355e-18,9.447806920929813581e-06
4.793750000000000326e-09,9.474718041302812382e-06,0.000000000000000000e+00,5.262640979348593611e-04,1.224425704905472550e-07,1.052528195869719004e-08,5.539078015503826419e-09,0.000000000000000000e+00,4.422116382757187952e-17,2.843839708538534403e-17,4.079093527924928225e-17,4.992183068332632411e-18,-3.516053953767084699e-22,9.495979424381443147e-18,9.474718041272251433e-06
